X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
9.029151	5.568552	3.891615	0.005362	1314805	1317756	833	835	-5.390513	34.323799	90.785904	92.657478
9.031919	5.560565	3.863282	0.000832	1314805	1317762	833	835	-5.390513	34.323799	90.785904	92.686958
9.098656	5.565706	3.884487	0.004099	1314825	1317731	833	835	-5.390513	34.323799	90.785904	92.675888
9.101447	5.557716	3.856137	0.000436	1314825	1317737	833	835	-5.390513	34.323799	90.785904	92.705391
9.107184	5.550253	3.840328	0.006834	1314825	1318529	833	835	-5.390513	34.323799	90.785904	92.723427
9.743179	4.285793	0.015700	0.003054	1314825	1318042	833	835	-5.390513	34.323799	90.785904	96.801552
9.103503	5.740471	3.820209	0.007446	1314828	1317741	833	835	-5.390513	34.323799	90.785904	92.682877
9.138987	5.859325	3.525330	0.006182	1314831	1317793	833	835	-5.390513	34.323799	90.785904	92.928688
9.130029	5.580093	3.837424	0.002911	1314837	1317731	833	835	-5.390513	34.323799	90.785904	92.720467
9.132832	5.572104	3.809042	0.007451	1314837	1317737	833	835	-5.390513	34.323799	90.785904	92.750000
9.138578	5.564639	3.793212	0.000178	1314837	1318529	833	835	-5.390513	34.323799	90.785904	92.768059
9.145726	5.587293	3.813874	0.006417	1314841	1317731	833	835	-5.390513	34.323799	90.785904	92.742775
9.154287	5.571837	3.769637	0.003686	1314841	1318529	833	835	-5.390513	34.323799	90.785904	92.790398
9.357107	5.449443	3.415752	0.008394	1314869	1318567	833	835	-5.390513	34.323799	90.785904	93.192085
9.708770	5.149420	2.719839	0.005593	1314903	1317765	833	835	-5.390513	34.323799	90.785904	93.993431
10.026151	4.534020	0.858309	0.009891	1314903	1317914	833	835	-5.390513	34.323799	90.785904	95.979561
10.090822	4.410371	0.487406	0.007388	1314903	1317942	833	835	-5.390513	34.323799	90.785904	96.375847
9.756192	5.116240	2.715362	0.002896	1314909	1317747	833	835	-5.390513	34.323799	90.785904	94.015556
9.804091	5.019935	2.417886	0.004733	1314909	1317790	833	835	-5.390513	34.323799	90.785904	94.331856
9.807124	5.011692	2.388734	0.009368	1314909	1317794	833	835	-5.390513	34.323799	90.785904	94.362213
10.052976	4.541221	0.976588	0.002333	1314909	1317902	833	835	-5.390513	34.323799	90.785904	95.870834
10.056109	4.532755	0.946706	0.007026	1314909	1317904	833	835	-5.390513	34.323799	90.785904	95.901962
9.882984	4.961326	2.285072	0.006367	1314917	1317791	833	835	-5.390513	34.323799	90.785904	94.487206
9.949965	4.926819	2.226779	0.006092	1314925	1318713	833	835	-5.390513	34.323799	90.785904	94.563370
10.016870	4.797431	1.834863	0.008421	1314925	1318773	833	835	-5.390513	34.323799	90.785904	94.981483
10.170540	4.503386	0.949823	0.007641	1314925	1317890	833	835	-5.390513	34.323799	90.785904	95.926666
9.973098	4.897471	2.184920	0.003160	1314927	1317782	833	835	-5.390513	34.323799	90.785904	94.615448
10.181602	4.498334	0.983535	0.002779	1314927	1317886	833	835	-5.390513	34.323799	90.785904	95.898460
10.123690	4.749211	1.751525	0.007906	1314937	1318789	833	835	-5.390513	34.323799	90.785904	95.091888
10.144057	5.102190	1.845875	0.009185	1314954	1317791	833	835	-5.390513	34.323799	90.785904	94.897598
10.115472	5.437192	1.950042	0.005860	1314959	1317779	833	835	-5.390513	34.323799	90.785904	94.692566
10.201609	4.729244	1.684193	0.002828	1314961	1318799	833	835	-5.390513	34.323799	90.785904	95.173874
10.214009	4.704716	1.608519	0.004801	1314961	1318813	833	835	-5.390513	34.323799	90.785904	95.254379
10.220068	4.696943	1.591985	0.002606	1314961	1318819	833	835	-5.390513	34.323799	90.785904	95.273270
10.319572	4.508608	1.025929	0.003638	1314961	1317866	833	835	-5.390513	34.323799	90.785904	95.878075
10.132969	5.409900	1.966192	0.006083	1314964	1317771	833	835	-5.390513	34.323799	90.785904	94.688614
10.200788	5.067158	1.795683	0.002552	1314974	1318713	833	835	-5.390513	34.323799	90.785904	94.964729
10.269169	4.937697	1.399736	0.000249	1314974	1318773	833	835	-5.390513	34.323799	90.785904	95.386871
10.272377	4.929354	1.369973	0.004443	1314974	1317841	833	835	-5.390513	34.323799	90.785904	95.417862
10.426199	4.643453	0.505521	0.001121	1314974	1317890	833	835	-5.390513	34.323799	90.785904	96.341263
10.202065	5.116715	1.768322	0.000378	1314975	1318701	833	835	-5.390513	34.323799	90.785904	94.975327
10.279809	4.971322	1.325629	0.000088	1314975	1317846	833	835	-5.390513	34.323799	90.785904	95.447723
10.171952	5.383584	1.964954	0.004733	1314981	1317759	833	835	-5.390513	34.323799	90.785904	94.704208
10.498951	4.775698	0.099676	0.004412	1314981	1317910	833	835	-5.390513	34.323799	90.785904	96.693108
10.344753	4.725199	1.413586	0.003274	1314995	1317805	833	835	-5.390513	34.323799	90.785904	95.452011
10.397940	4.627242	1.121719	0.000924	1314995	1317848	833	835	-5.390513	34.323799	90.785904	95.764435
10.401187	4.618797	1.091838	0.003789	1314995	1318853	833	835	-5.390513	34.323799	90.785904	95.795563
10.407310	4.610972	1.075132	0.003655	1314995	1318855	833	835	-5.390513	34.323799	90.785904	95.814644
10.435849	4.552975	0.891930	0.005046	1314995	1317862	833	835	-5.390513	34.323799	90.785904	96.008865
10.492612	4.647974	0.513599	0.007841	1314996	1317882	833	835	-5.390513	34.323799	90.785904	96.343224
10.238424	5.378118	1.907349	0.003463	1314997	1317747	833	835	-5.390513	34.323799	90.785904	94.770851
10.244498	5.370468	1.890839	0.003950	1314997	1318661	833	835	-5.390513	34.323799	90.785904	94.789673
10.547901	4.802356	0.134427	0.008873	1314997	1317902	833	835	-5.390513	34.323799	90.785904	96.660431
10.393439	4.863407	1.355828	0.001863	1315007	1318791	833	835	-5.390513	34.323799	90.785904	95.471390
10.406056	4.838888	1.279553	0.000112	1315007	1318805	833	835	-5.390513	34.323799	90.785904	95.552490
10.412179	4.831109	1.262884	0.007327	1315007	1318809	833	835	-5.390513	34.323799	90.785904	95.571518
10.519937	4.625870	0.632030	0.001045	1315007	1317870	833	835	-5.390513	34.323799	90.785904	96.243599
10.508208	7.624715	0.042780	0.009728	1315014	1317913	833	835	-5.390513	34.323799	90.785904	95.916237
10.394326	5.223076	1.440250	0.003258	1315015	1318701	833	835	-5.390513	34.323799	90.785904	95.281998
10.473348	5.077620	0.994109	0.003744	1315015	1317846	833	835	-5.390513	34.323799	90.785904	95.757858
10.488290	5.179679	1.309221	0.002828	1315025	1317782	833	835	-5.390513	34.323799	90.785904	95.433708
10.706166	4.779991	0.082524	0.003295	1315025	1317886	833	835	-5.390513	34.323799	90.785904	96.742149
10.677885	4.908155	0.840856	0.007183	1315039	1317805	833	835	-5.390513	34.323799	90.785904	95.987419
10.735926	4.801661	0.514751	0.006701	1315039	1318853	833	835	-5.390513	34.323799	90.785904	96.335350
10.771585	4.735783	0.312127	0.005459	1315039	1317862	833	835	-5.390513	34.323799	90.785904	96.551376
10.748796	5.409907	0.851624	0.009568	1315059	1318701	833	835	-5.390513	34.323799	90.785904	95.836662
10.793676	5.338080	0.645926	0.009015	1315059	1317804	833	835	-5.390513	34.323799	90.785904	96.058914
10.797093	5.329777	0.615595	0.004279	1315059	1317808	833	835	-5.390513	34.323799	90.785904	96.090462
10.830181	5.264322	0.399244	0.009142	1315059	1317846	833	835	-5.390513	34.323799	90.785904	96.318810
10.802174	5.417938	0.788738	0.008545	1315071	1317781	833	835	-5.390513	34.323799	90.785904	95.902252
10.814692	5.402472	0.754886	0.006459	1315071	1318713	833	835	-5.390513	34.323799	90.785904	95.940796
10.838096	5.353281	0.586324	0.009727	1315071	1317804	833	835	-5.390513	34.323799	90.785904	96.117752
10.886726	5.272839	0.349110	0.004144	1315071	1318773	833	835	-5.390513	34.323799	90.785904	96.372818
10.890180	5.264498	0.318613	0.000608	1315071	1317841	833	835	-5.390513	34.323799	90.785904	96.404533
10.887367	5.036091	0.467490	0.004358	1315074	1318823	833	835	-5.390513	34.323799	90.785904	96.333565
10.791969	5.622006	0.975859	0.006526	1315079	1318667	833	835	-5.390513	34.323799	90.785904	95.663521
10.798223	5.614318	0.958975	0.000971	1315079	1318669	833	835	-5.390513	34.323799	90.785904	95.682739
10.863295	5.502187	0.615029	0.008176	1315079	1317791	833	835	-5.390513	34.323799	90.785904	96.050293
10.924306	5.036595	0.429411	0.000257	1315082	1317805	833	835	-5.390513	34.323799	90.785904	96.375359
10.980061	4.938474	0.130721	0.004518	1315082	1317848	833	835	-5.390513	34.323799	90.785904	96.694649
10.983539	4.930027	0.100148	0.000252	1315082	1318853	833	835	-5.390513	34.323799	90.785904	96.726471
10.989855	4.922170	0.083040	0.007283	1315082	1318855	833	835	-5.390513	34.323799	90.785904	96.745964
11.115469	5.246421	0.082397	0.005088	1315129	1318797	833	835	-5.390513	34.323799	90.785904	96.669891
11.063621	7.146829	0.011411	0.005173	1315136	1318469	833	835	-5.390513	34.323799	90.785904	96.173462
11.163934	6.989877	0.214590	0.006394	1315198	1317773	833	835	-5.390513	34.323799	90.785904	96.043510
11.263587	5.964597	0.147314	0.000230	1315215	1317753	833	835	-5.390513	34.323799	90.785904	96.420731
11.314742	5.892500	0.096180	0.009063	1315244	1318669	833	835	-5.390513	34.323799	90.785904	96.498863
11.335752	5.951187	0.056513	0.003534	1315257	1318663	833	835	-5.390513	34.323799	90.785904	96.522514
11.342188	5.943478	0.039251	0.004048	1315257	1318665	833	835	-5.390513	34.323799	90.785904	96.542122
11.335165	5.965902	0.057300	0.003142	1315258	1318661	833	835	-5.390513	34.323799	90.785904	96.517349
11.341601	5.958195	0.040034	0.004440	1315258	1318663	833	835	-5.390513	34.323799	90.785904	96.536957
11.266109	6.945177	0.213319	0.006482	1315260	1317733	833	835	-5.390513	34.323799	90.785904	96.075104
9.686242	5.182714	2.696748	0.001681	1315369	1317775	833	835	-5.390513	34.323799	90.785904	94.001122
10.009344	4.560003	0.817606	0.005186	1315369	1317920	833	835	-5.390513	34.323799	90.785904	96.006943
10.015596	4.543058	0.757670	0.004195	1315369	1318881	833	835	-5.390513	34.323799	90.785904	96.069366
10.086370	4.411470	0.369236	0.005864	1315369	1317956	833	835	-5.390513	34.323799	90.785904	96.485519
10.369216	4.759712	1.343706	0.002720	1315378	1318823	833	835	-5.390513	34.323799	90.785904	95.510788
10.463814	4.579061	0.791162	0.009192	1315378	1317866	833	835	-5.390513	34.323799	90.785904	96.099754
9.636994	5.326795	2.953386	0.005698	1315385	1317740	833	835	-5.390513	34.323799	90.785904	93.708076
9.645863	5.311094	2.908365	0.002972	1315385	1317746	833	835	-5.390513	34.323799	90.785904	93.756554
9.648844	5.302962	2.879452	0.007577	1315385	1317752	833	835	-5.390513	34.323799	90.785904	93.786652
9.690392	5.223672	2.640867	0.005886	1315385	1317785	833	835	-5.390513	34.323799	90.785904	94.041473
10.023069	4.585071	0.712523	0.000430	1315385	1317929	833	835	-5.390513	34.323799	90.785904	96.099869
10.118792	4.403632	0.168822	0.006714	1315385	1317978	833	835	-5.390513	34.323799	90.785904	96.680969
8.883576	5.704969	4.002215	0.005614	1315389	1317783	833	835	-5.390513	34.323799	90.785904	92.488892
9.527445	4.406875	0.053737	0.007196	1315389	1318916	833	835	-5.390513	34.323799	90.785904	96.694847
9.533432	4.398997	0.036831	0.000322	1315389	1318068	833	835	-5.390513	34.323799	90.785904	96.714073
9.427031	4.512468	0.248694	0.004337	1315395	1318894	833	835	-5.390513	34.323799	90.785904	96.463783
9.014958	5.745206	3.901898	0.009338	1315402	1317761	833	835	-5.390513	34.323799	90.785904	92.590950
9.098227	5.733750	3.835435	0.000193	1315407	1317741	833	835	-5.390513	34.323799	90.785904	92.669838
10.070993	5.242484	2.189831	0.004015	1315422	1318665	833	835	-5.390513	34.323799	90.785904	94.520081
10.077012	5.234834	2.173438	0.003370	1315422	1318667	833	835	-5.390513	34.323799	90.785904	94.538780
10.113953	5.162490	1.947652	0.002400	1315422	1317780	833	835	-5.390513	34.323799	90.785904	94.778717
10.363251	4.691058	0.506671	0.007560	1315422	1317898	833	835	-5.390513	34.323799	90.785904	96.315216
9.176862	5.782922	3.695469	0.008691	1315433	1317741	833	835	-5.390513	34.323799	90.785904	92.798347
10.148155	5.256105	2.058980	0.003431	1315439	1318669	833	835	-5.390513	34.323799	90.785904	94.651192
10.209880	5.144140	1.723870	0.003660	1315439	1317791	833	835	-5.390513	34.323799	90.785904	95.009842
10.077253	5.313066	2.147550	0.001237	1315446	1317753	833	835	-5.390513	34.323799	90.785904	94.539047
10.138684	5.201385	1.813025	0.008388	1315446	1317794	833	835	-5.390513	34.323799	90.785904	94.897018
10.398205	4.713603	0.320709	0.006315	1315446	1317906	833	835	-5.390513	34.323799	90.785904	96.488335
10.140655	5.307016	2.077183	0.009563	1315453	1318661	833	835	-5.390513	34.323799	90.785904	94.617271
