X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
7.779036	4.955753	3.444848	0.046294	5018907	5015185	7633	7630	12.137222	9.941378	22.884550	20.536608
7.775933	4.948264	3.439965	0.033791	5018907	5015183	7633	7630	12.137222	9.941378	22.884550	20.543707
7.772841	4.940771	3.435099	0.021281	5018907	5015181	7633	7630	12.137222	9.941378	22.884550	20.550791
7.769762	4.933277	3.430249	0.008764	5018907	5015179	7633	7630	12.137222	9.941378	22.884550	20.557861
7.766693	4.925781	3.425413	0.003760	5018907	5015177	7633	7630	12.137222	9.941378	22.884550	20.564915
7.763636	4.918283	3.420594	0.016291	5018907	5015175	7633	7630	12.137222	9.941378	22.884550	20.571955
7.760591	4.910783	3.415788	0.028829	5018907	5015173	7633	7630	12.137222	9.941378	22.884550	20.578981
7.757557	4.903280	3.410999	0.041374	5018907	5015171	7633	7630	12.137222	9.941378	22.884550	20.585993
7.470395	4.572968	2.134103	0.044006	5018907	5014341	7633	7630	12.137222	9.941378	22.884550	21.935820
7.463580	4.568580	2.096333	0.033313	5018907	5014349	7633	7630	12.137222	9.941378	22.884550	21.974072
7.456755	4.564181	2.058466	0.022587	5018907	5014357	7633	7630	12.137222	9.941378	22.884550	22.012424
7.450148	4.548079	2.047514	0.049166	5018907	5014355	7633	7630	12.137222	9.941378	22.884550	22.028128
7.449919	4.559770	2.020496	0.011829	5018907	5014365	7633	7630	12.137222	9.941378	22.884550	22.050879
7.443273	4.543636	2.009471	0.038442	5018907	5014363	7633	7630	12.137222	9.941378	22.884550	22.066666
7.443157	4.549487	1.995934	0.019750	5018907	5015109	7633	7630	12.137222	9.941378	22.884550	22.078066
7.433065	4.531097	1.965806	0.041021	5018907	5014369	7633	7630	12.137222	9.941378	22.884550	22.113211
7.426149	4.526616	1.927522	0.030249	5018907	5014373	7633	7630	12.137222	9.941378	22.884550	22.151995
7.419223	4.522123	1.889140	0.019444	5018907	5014377	7633	7630	12.137222	9.941378	22.884550	22.190878
7.412285	4.517619	1.850654	0.008606	5018907	5014381	7633	7630	12.137222	9.941378	22.884550	22.229866
7.405337	4.513103	1.812069	0.002263	5018907	5014385	7633	7630	12.137222	9.941378	22.884550	22.268955
7.398461	4.502681	1.787063	0.005709	5018907	5014387	7633	7630	12.137222	9.941378	22.884550	22.296619
7.384682	4.481772	1.736910	0.021703	5018907	5014391	7633	7630	12.137222	9.941378	22.884550	22.352104
7.377646	4.477179	1.697952	0.010802	5018907	5014395	7633	7630	12.137222	9.941378	22.884550	22.391582
7.370600	4.472572	1.658888	0.000133	5018907	5014399	7633	7630	12.137222	9.941378	22.884550	22.431168
7.363543	4.467954	1.619722	0.011101	5018907	5014403	7633	7630	12.137222	9.941378	22.884550	22.470854
7.356474	4.463324	1.580450	0.022102	5018907	5014407	7633	7630	12.137222	9.941378	22.884550	22.510649
7.349394	4.458681	1.541074	0.033138	5018907	5014411	7633	7630	12.137222	9.941378	22.884550	22.550549
7.342304	4.454027	1.501595	0.044207	5018907	5014415	7633	7630	12.137222	9.941378	22.884550	22.590551
7.210291	4.307984	0.954511	0.033383	5018907	5010270	7633	7627	12.137222	9.941378	22.884550	23.171888
7.206890	4.291211	0.933109	0.011223	5018907	5010276	7633	7627	12.137222	9.941378	22.884550	23.196947
7.207049	4.284055	0.930302	0.001432	5018907	5009602	7633	7627	12.137222	9.941378	22.884550	23.201313
7.849822	4.980116	3.497695	0.046491	5018909	5015189	7633	7630	12.137222	9.941378	22.884550	20.465729
7.846755	4.972663	3.492853	0.034034	5018909	5015187	7633	7630	12.137222	9.941378	22.884550	20.472767
7.843699	4.965208	3.488028	0.021569	5018909	5015185	7633	7630	12.137222	9.941378	22.884550	20.479786
7.840653	4.957751	3.483217	0.009097	5018909	5015183	7633	7630	12.137222	9.941378	22.884550	20.486795
7.837620	4.950292	3.478421	0.003382	5018909	5015181	7633	7630	12.137222	9.941378	22.884550	20.493788
7.834598	4.942830	3.473641	0.015868	5018909	5015179	7633	7630	12.137222	9.941378	22.884550	20.500767
7.831587	4.935367	3.468877	0.028360	5018909	5015177	7633	7630	12.137222	9.941378	22.884550	20.507730
7.828588	4.927902	3.464127	0.040860	5018909	5015175	7633	7630	12.137222	9.941378	22.884550	20.514679
7.527295	4.575674	2.109676	0.048850	5018909	5014357	7633	7630	12.137222	9.941378	22.884550	21.946243
7.520580	4.571292	2.071884	0.038174	5018909	5014365	7633	7630	12.137222	9.941378	22.884550	21.984501
7.513947	4.561062	2.047498	0.046100	5018909	5015109	7633	7630	12.137222	9.941378	22.884550	22.011478
7.490454	4.533851	1.941330	0.045930	5018909	5014377	7633	7630	12.137222	9.941378	22.884550	22.123568
7.483640	4.529376	1.903027	0.035176	5018909	5014381	7633	7630	12.137222	9.941378	22.884550	22.162354
7.476815	4.524890	1.864625	0.024390	5018909	5014385	7633	7630	12.137222	9.941378	22.884550	22.201239
7.470070	4.514523	1.839800	0.032367	5018909	5014387	7633	7630	12.137222	9.941378	22.884550	22.228689
7.456553	4.493725	1.790011	0.048373	5018909	5014391	7633	7630	12.137222	9.941378	22.884550	22.283743
7.449643	4.489161	1.751239	0.037556	5018909	5014395	7633	7630	12.137222	9.941378	22.884550	22.323013
7.442722	4.484586	1.712362	0.026706	5018909	5014399	7633	7630	12.137222	9.941378	22.884550	22.362389
7.435791	4.479998	1.673384	0.015824	5018909	5014403	7633	7630	12.137222	9.941378	22.884550	22.401869
7.428849	4.475399	1.634301	0.004907	5018909	5014407	7633	7630	12.137222	9.941378	22.884550	22.441452
7.421896	4.470788	1.595113	0.006042	5018909	5014411	7633	7630	12.137222	9.941378	22.884550	22.481142
7.414932	4.466164	1.555823	0.017025	5018909	5014415	7633	7630	12.137222	9.941378	22.884550	22.520937
7.407957	4.461528	1.516426	0.028042	5018909	5014419	7633	7630	12.137222	9.941378	22.884550	22.560839
7.400972	4.456881	1.476927	0.039092	5018909	5014423	7633	7630	12.137222	9.941378	22.884550	22.600843
7.262328	4.303072	0.888667	0.033321	5018909	5010270	7633	7627	12.137222	9.941378	22.884550	23.224426
7.258971	4.286232	0.867114	0.011079	5018909	5010276	7633	7627	12.137222	9.941378	22.884550	23.249634
7.259141	4.279049	0.864285	0.001623	5018909	5009602	7633	7627	12.137222	9.941378	22.884550	23.254026
7.763229	4.960131	3.430768	0.037934	5018910	5015185	7633	7630	12.137222	9.941378	22.884550	20.552233
7.760127	4.952638	3.425890	0.025418	5018910	5015183	7633	7630	12.137222	9.941378	22.884550	20.559326
7.757036	4.945143	3.421029	0.012895	5018910	5015181	7633	7630	12.137222	9.941378	22.884550	20.566406
7.753957	4.937646	3.416183	0.000364	5018910	5015179	7633	7630	12.137222	9.941378	22.884550	20.573469
7.750890	4.930147	3.411353	0.012174	5018910	5015177	7633	7630	12.137222	9.941378	22.884550	20.580519
7.747834	4.922646	3.406538	0.024719	5018910	5015175	7633	7630	12.137222	9.941378	22.884550	20.587553
7.744789	4.915142	3.401738	0.037270	5018910	5015173	7633	7630	12.137222	9.941378	22.884550	20.594574
7.741756	4.907637	3.396954	0.049829	5018910	5015171	7633	7630	12.137222	9.941378	22.884550	20.601580
7.446437	4.572922	2.080122	0.042331	5018910	5014349	7633	7630	12.137222	9.941378	22.884550	21.991999
7.439567	4.568524	2.042178	0.031612	5018910	5014357	7633	7630	12.137222	9.941378	22.884550	22.030434
7.432686	4.564115	2.004131	0.020860	5018910	5014365	7633	7630	12.137222	9.941378	22.884550	22.068972
7.426043	4.547974	1.993117	0.047503	5018910	5014363	7633	7630	12.137222	9.941378	22.884550	22.084745
7.425903	4.553829	1.979536	0.028798	5018910	5015109	7633	7630	12.137222	9.941378	22.884550	22.096195
7.408830	4.530953	1.911019	0.039337	5018910	5014373	7633	7630	12.137222	9.941378	22.884550	22.170237
7.401858	4.526462	1.872558	0.028539	5018910	5014377	7633	7630	12.137222	9.941378	22.884550	22.209206
7.394875	4.521959	1.833993	0.017707	5018910	5014381	7633	7630	12.137222	9.941378	22.884550	22.248280
7.387881	4.517444	1.795329	0.006843	5018910	5014385	7633	7630	12.137222	9.941378	22.884550	22.287453
7.380983	4.507020	1.770289	0.014834	5018910	5014387	7633	7630	12.137222	9.941378	22.884550	22.315153
7.367160	4.486105	1.720068	0.030866	5018910	5014391	7633	7630	12.137222	9.941378	22.884550	22.370712
7.360079	4.481513	1.681029	0.019971	5018910	5014395	7633	7630	12.137222	9.941378	22.884550	22.410276
7.352986	4.476907	1.641885	0.009042	5018910	5014399	7633	7630	12.137222	9.941378	22.884550	22.449949
7.345882	4.472291	1.602637	0.001920	5018910	5014403	7633	7630	12.137222	9.941378	22.884550	22.489723
7.338767	4.467661	1.563284	0.012916	5018910	5014407	7633	7630	12.137222	9.941378	22.884550	22.529606
7.331640	4.463020	1.523825	0.023945	5018910	5014411	7633	7630	12.137222	9.941378	22.884550	22.569595
7.324502	4.458366	1.484263	0.035009	5018910	5014415	7633	7630	12.137222	9.941378	22.884550	22.609688
7.317353	4.453701	1.444592	0.046106	5018910	5014419	7633	7630	12.137222	9.941378	22.884550	22.649891
7.200552	4.316195	0.963521	0.017974	5018910	5010270	7633	7627	12.137222	9.941378	22.884550	23.163439
7.197134	4.299446	0.942176	0.004189	5018910	5010276	7633	7627	12.137222	9.941378	22.884550	23.188438
7.197288	4.292300	0.939392	0.016840	5018910	5009602	7633	7627	12.137222	9.941378	22.884550	23.192780
7.850550	4.992782	3.498048	0.047883	5018911	5015191	7633	7630	12.137222	9.941378	22.884550	20.462175
7.847482	4.985334	3.493208	0.035426	5018911	5015189	7633	7630	12.137222	9.941378	22.884550	20.469206
7.844424	4.977884	3.488382	0.022963	5018911	5015187	7633	7630	12.137222	9.941378	22.884550	20.476223
7.841378	4.970432	3.483573	0.010492	5018911	5015185	7633	7630	12.137222	9.941378	22.884550	20.483225
7.838344	4.962977	3.478777	0.001986	5018911	5015183	7633	7630	12.137222	9.941378	22.884550	20.490213
7.835320	4.955521	3.473997	0.014471	5018911	5015181	7633	7630	12.137222	9.941378	22.884550	20.497187
7.832309	4.948063	3.469233	0.026963	5018911	5015179	7633	7630	12.137222	9.941378	22.884550	20.504147
7.829309	4.940602	3.464484	0.039462	5018911	5015177	7633	7630	12.137222	9.941378	22.884550	20.511091
