X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
10.195501	6.597401	5.251990	0.028010	5014113	5019251	7630	7633	27.319988	4.363790	18.308054	21.649431
10.170164	6.607860	5.229539	0.013346	5014113	5019255	7630	7633	27.319988	4.363790	18.308054	21.684092
10.157476	6.613100	5.218303	0.006000	5014113	5019257	7630	7633	27.319988	4.363790	18.308054	21.701447
10.154236	6.623398	5.211555	0.014277	5014113	5019261	7630	7633	27.319988	4.363790	18.308054	21.709150
10.151018	6.633710	5.204856	0.034570	5014113	5019267	7630	7633	27.319988	4.363790	18.308054	21.716810
10.130442	6.628760	5.192441	0.018873	5014113	5019265	7630	7633	27.319988	4.363790	18.308054	21.740053
10.117717	6.634027	5.181189	0.026255	5014113	5019269	7630	7633	27.319988	4.363790	18.308054	21.757452
10.114493	6.644363	5.174499	0.046587	5014113	5019277	7630	7633	27.319988	4.363790	18.308054	21.765118
7.439684	6.949095	3.141947	0.047273	5014113	5009766	7630	7627	27.319988	4.363790	18.308054	25.138041
7.438891	6.955316	3.141859	0.035013	5014113	5009764	7630	7627	27.319988	4.363790	18.308054	25.139360
7.438096	6.961536	3.141777	0.022753	5014113	5009762	7630	7627	27.319988	4.363790	18.308054	25.140682
7.434031	6.992636	3.141439	0.038554	5014113	5009331	7630	7627	27.319988	4.363790	18.308054	25.147333
7.427771	6.968321	3.134376	0.011866	5014113	5009334	7630	7627	27.319988	4.363790	18.308054	25.154015
7.426963	6.974542	3.134303	0.000396	5014113	5009758	7630	7627	27.319988	4.363790	18.308054	25.155342
7.426152	6.980762	3.134235	0.012659	5014113	5009756	7630	7627	27.319988	4.363790	18.308054	25.156670
7.425334	6.986983	3.134171	0.024921	5014113	5009333	7630	7627	27.319988	4.363790	18.308054	25.158003
6.785894	7.041040	2.652924	0.035829	5014113	5019422	7630	7633	27.319988	4.363790	18.308054	25.959579
6.780540	7.052989	2.643906	0.012708	5014113	5019426	7630	7633	27.319988	4.363790	18.308054	25.970488
6.775234	7.064952	2.634966	0.010435	5014113	5019430	7630	7633	27.319988	4.363790	18.308054	25.981318
6.769974	7.076931	2.626104	0.033600	5014113	5019438	7630	7633	27.319988	4.363790	18.308054	25.992071
10.191335	6.775119	5.244611	0.043637	5014114	5019303	7630	7633	27.319988	4.363790	18.308054	21.676228
10.169290	6.775487	5.228985	0.049296	5014114	5019305	7630	7633	27.319988	4.363790	18.308054	21.703106
10.156595	6.780849	5.217752	0.042007	5014114	5019307	7630	7633	27.319988	4.363790	18.308054	21.720503
10.142236	6.791403	5.203119	0.024577	5014114	5019311	7630	7633	27.319988	4.363790	18.308054	21.741844
10.126231	6.807176	5.185139	0.003033	5014114	5019317	7630	7633	27.319988	4.363790	18.308054	21.767092
10.122970	6.817579	5.178450	0.023344	5014114	5019321	7630	7633	27.319988	4.363790	18.308054	21.774872
10.110241	6.822988	5.167224	0.030700	5014114	5019323	7630	7633	27.319988	4.363790	18.308054	21.792303
6.794053	7.260793	2.650425	0.037120	5014114	5019490	7630	7633	27.319988	4.363790	18.308054	25.978222
6.788716	7.272847	2.641495	0.014004	5014114	5019498	7630	7633	27.319988	4.363790	18.308054	25.989168
6.783426	7.284914	2.632643	0.009134	5014114	5019506	7630	7633	27.319988	4.363790	18.308054	26.000036
6.778185	7.296996	2.623870	0.032293	5014114	5019514	7630	7633	27.319988	4.363790	18.308054	26.010824
6.761283	7.303507	2.609252	0.040686	5014114	5019518	7630	7633	27.319988	4.363790	18.308054	26.033722
10.192598	6.590897	5.235017	0.021303	5014115	5019251	7630	7633	27.319988	4.363790	18.308054	21.661297
10.184825	6.580718	5.234018	0.044332	5014115	5019247	7630	7633	27.319988	4.363790	18.308054	21.667002
10.167238	6.601356	5.212527	0.006613	5014115	5019255	7630	7633	27.319988	4.363790	18.308054	21.695999
10.154538	6.606597	5.201272	0.000746	5014115	5019257	7630	7633	27.319988	4.363790	18.308054	21.713373
10.151302	6.616904	5.194527	0.021045	5014115	5019261	7630	7633	27.319988	4.363790	18.308054	21.721069
10.148089	6.627225	5.187831	0.041361	5014115	5019267	7630	7633	27.319988	4.363790	18.308054	21.728725
10.127481	6.622262	5.175373	0.025655	5014115	5019265	7630	7633	27.319988	4.363790	18.308054	21.752018
10.114745	6.627530	5.164103	0.033050	5014115	5019269	7630	7633	27.319988	4.363790	18.308054	21.769436
7.447900	6.936855	3.132816	0.046040	5014115	5009768	7630	7627	27.319988	4.363790	18.308054	25.135799
7.447114	6.943078	3.132728	0.033773	5014115	5009766	7630	7627	27.319988	4.363790	18.308054	25.137112
7.446321	6.949301	3.132644	0.021505	5014115	5009764	7630	7627	27.319988	4.363790	18.308054	25.138428
7.445525	6.955524	3.132566	0.009237	5014115	5009762	7630	7627	27.319988	4.363790	18.308054	25.139746
7.435198	6.962309	3.125160	0.001663	5014115	5009334	7630	7627	27.319988	4.363790	18.308054	25.153080
7.434391	6.968533	3.125091	0.013932	5014115	5009758	7630	7627	27.319988	4.363790	18.308054	25.154404
7.433579	6.974755	3.125027	0.026202	5014115	5009756	7630	7627	27.319988	4.363790	18.308054	25.155729
7.432762	6.980978	3.124968	0.038472	5014115	5009333	7630	7627	27.319988	4.363790	18.308054	25.157059
6.778307	7.033773	2.629432	0.027794	5014115	5019422	7630	7633	27.319988	4.363790	18.308054	25.979004
6.772962	7.045733	2.620421	0.004642	5014115	5019426	7630	7633	27.319988	4.363790	18.308054	25.989901
6.767663	7.057709	2.611487	0.018532	5014115	5019430	7630	7633	27.319988	4.363790	18.308054	26.000721
6.762412	7.069699	2.602631	0.041728	5014115	5019438	7630	7633	27.319988	4.363790	18.308054	26.011463
10.198155	6.735317	5.235387	0.031714	5014116	5019291	7630	7633	27.319988	4.363790	18.308054	21.672007
10.194892	6.745654	5.228630	0.011472	5014116	5019299	7630	7633	27.319988	4.363790	18.308054	21.679796
10.182226	6.750996	5.217422	0.004151	5014116	5019303	7630	7633	27.319988	4.363790	18.308054	21.697149
10.163397	6.740978	5.208482	0.030044	5014116	5019297	7630	7633	27.319988	4.363790	18.308054	21.716318
10.160116	6.751333	5.201708	0.009771	5014116	5019305	7630	7633	27.319988	4.363790	18.308054	21.724131
10.147410	6.756687	5.190468	0.002438	5014116	5019307	7630	7633	27.319988	4.363790	18.308054	21.741537
10.133062	6.767240	5.175863	0.015062	5014116	5019311	7630	7633	27.319988	4.363790	18.308054	21.762844
10.117091	6.783017	5.157949	0.042767	5014116	5019317	7630	7633	27.319988	4.363790	18.308054	21.788013
6.786629	7.208803	2.630252	0.036072	5014116	5019470	7630	7633	27.319988	4.363790	18.308054	25.990505
6.775983	7.232901	2.612400	0.010233	5014116	5019490	7630	7633	27.319988	4.363790	18.308054	26.012333
6.767002	7.221266	2.611053	0.016145	5014116	5019480	7630	7633	27.319988	4.363790	18.308054	26.018959
6.770731	7.244970	2.603592	0.033418	5014116	5019498	7630	7633	27.319988	4.363790	18.308054	26.023130
10.189694	6.584382	5.218018	0.014585	5014117	5019251	7630	7633	27.319988	4.363790	18.308054	21.673187
10.181902	6.574190	5.216995	0.037634	5014117	5019247	7630	7633	27.319988	4.363790	18.308054	21.678923
10.164310	6.594842	5.195490	0.000131	5014117	5019255	7630	7633	27.319988	4.363790	18.308054	21.707930
10.151598	6.600083	5.184216	0.007503	5014117	5019257	7630	7633	27.319988	4.363790	18.308054	21.725325
10.148367	6.610399	5.177474	0.027824	5014117	5019261	7630	7633	27.319988	4.363790	18.308054	21.733015
10.145159	6.620728	5.170782	0.048163	5014117	5019267	7630	7633	27.319988	4.363790	18.308054	21.740664
10.124520	6.615753	5.158280	0.032449	5014117	5019265	7630	7633	27.319988	4.363790	18.308054	21.764008
10.111772	6.621021	5.146990	0.039857	5014117	5019269	7630	7633	27.319988	4.363790	18.308054	21.781446
7.456122	6.924605	3.123681	0.044813	5014117	5009770	7630	7627	27.319988	4.363790	18.308054	25.133566
7.455341	6.930831	3.123592	0.032539	5014117	5009768	7630	7627	27.319988	4.363790	18.308054	25.134872
7.454555	6.937057	3.123508	0.020264	5014117	5009766	7630	7627	27.319988	4.363790	18.308054	25.136181
7.453762	6.943283	3.123428	0.007990	5014117	5009764	7630	7627	27.319988	4.363790	18.308054	25.137493
7.452966	6.949508	3.123354	0.004285	5014117	5009762	7630	7627	27.319988	4.363790	18.308054	25.138807
7.442637	6.956293	3.115943	0.015199	5014117	5009334	7630	7627	27.319988	4.363790	18.308054	25.152145
7.441830	6.962519	3.115878	0.027475	5014117	5009758	7630	7627	27.319988	4.363790	18.308054	25.153465
7.441018	6.968744	3.115818	0.039752	5014117	5009756	7630	7627	27.319988	4.363790	18.308054	25.154787
6.776095	7.014533	2.614982	0.042904	5014117	5019418	7630	7633	27.319988	4.363790	18.308054	25.987507
6.770710	7.026491	2.605899	0.019743	5014117	5019422	7630	7633	27.319988	4.363790	18.308054	25.998470
6.765372	7.038463	2.596893	0.003441	5014117	5019426	7630	7633	27.319988	4.363790	18.308054	26.009357
6.760082	7.050450	2.587965	0.026646	5014117	5019430	7630	7633	27.319988	4.363790	18.308054	26.020166
6.754839	7.062452	2.579116	0.049874	5014117	5019438	7630	7633	27.319988	4.363790	18.308054	26.030897
10.197312	6.734885	5.221829	0.035913	5014118	5019291	7630	7633	27.319988	4.363790	18.308054	21.680807
10.194040	6.745229	5.215052	0.015658	5014118	5019299	7630	7633	27.319988	4.363790	18.308054	21.688616
10.181363	6.750575	5.203821	0.008335	5014118	5019303	7630	7633	27.319988	4.363790	18.308054	21.705994
10.162525	6.740550	5.194875	0.034250	5014118	5019297	7630	7633	27.319988	4.363790	18.308054	21.725170
10.159236	6.750912	5.188081	0.013964	5014118	5019305	7630	7633	27.319988	4.363790	18.308054	21.733004
10.146519	6.756269	5.176818	0.006629	5014118	5019307	7630	7633	27.319988	4.363790	18.308054	21.750435
10.132154	6.766829	5.162180	0.010881	5014118	5019311	7630	7633	27.319988	4.363790	18.308054	21.771776
10.116162	6.782618	5.144223	0.038601	5014118	5019317	7630	7633	27.319988	4.363790	18.308054	21.796989
6.782575	7.208708	2.611668	0.041113	5014118	5019470	7630	7633	27.319988	4.363790	18.308054	26.004911
6.771893	7.232827	2.593751	0.005229	5014118	5019490	7630	7633	27.319988	4.363790	18.308054	26.026812
6.762915	7.221182	2.592417	0.021173	5014118	5019480	7630	7633	27.319988	4.363790	18.308054	26.033424
