X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
9.742614	5.266897	2.327750	0.049792	4923000	4925718	7566	7568	12.284305	9.308413	22.711357	20.935268
9.738555	5.258070	2.304102	0.041489	4923000	4925720	7566	7568	12.284305	9.308413	22.711357	20.960491
9.734493	5.249226	2.280417	0.033169	4923000	4925722	7566	7568	12.284305	9.308413	22.711357	20.985752
9.730429	5.240366	2.256695	0.024832	4923000	4925724	7566	7568	12.284305	9.308413	22.711357	21.011057
9.726361	5.231488	2.232932	0.016479	4923000	4926062	7566	7568	12.284305	9.308413	22.711357	21.036404
9.724027	5.224034	2.227844	0.003483	4923000	4925726	7566	7568	12.284305	9.308413	22.711357	21.043087
9.719962	5.215131	2.204046	0.004902	4923000	4925728	7566	7568	12.284305	9.308413	22.711357	21.068476
9.715894	5.206211	2.180211	0.013304	4923000	4925730	7566	7568	12.284305	9.308413	22.711357	21.093904
9.704215	5.185368	2.094642	0.020915	4923000	4926051	7566	7568	12.284305	9.308413	22.711357	21.182665
9.701900	5.177864	2.089554	0.033995	4923000	4926047	7566	7568	12.284305	9.308413	22.711357	21.189362
9.704781	5.191397	2.080842	0.003200	4923000	4925740	7566	7568	12.284305	9.308413	22.711357	21.194857
9.699595	5.170359	2.084484	0.047082	4923000	4925738	7566	7568	12.284305	9.308413	22.711357	21.196039
9.670531	5.123500	1.853673	0.048726	4923000	4925760	7566	7568	12.284305	9.308413	22.711357	21.433346
9.666886	5.120415	1.815018	0.039404	4923000	4925764	7566	7568	12.284305	9.308413	22.711357	21.472010
9.662723	5.111260	1.790447	0.047976	4923000	4925766	7566	7568	12.284305	9.308413	22.711357	21.498215
9.653032	5.097391	1.707395	0.042539	4923000	4925774	7566	7568	12.284305	9.308413	22.711357	21.582928
9.646987	5.086594	1.663035	0.046463	4923000	4925780	7566	7568	12.284305	9.308413	22.711357	21.628941
9.510581	4.870017	0.568152	0.042770	4923000	4925880	7566	7568	12.284305	9.308413	22.711357	22.753340
9.506500	4.866372	0.525480	0.032959	4923000	4925884	7566	7568	12.284305	9.308413	22.711357	22.796076
9.502414	4.862718	0.482690	0.023118	4923000	4925888	7566	7568	12.284305	9.308413	22.711357	22.838930
9.498322	4.859054	0.439776	0.013244	4923000	4925892	7566	7568	12.284305	9.308413	22.711357	22.881910
9.494226	4.855379	0.396742	0.003340	4923000	4925896	7566	7568	12.284305	9.308413	22.711357	22.925011
9.494749	4.861657	0.381171	0.015597	4923000	4925898	7566	7568	12.284305	9.308413	22.711357	22.938885
9.495301	4.867947	0.365638	0.034553	4923000	4925900	7566	7568	12.284305	9.308413	22.711357	22.952723
9.466079	4.803556	0.162645	0.013405	4923000	4921247	7566	7564	12.284305	9.308413	22.711357	23.166367
9.466814	4.788535	0.157474	0.041054	4923000	4921248	7566	7564	12.284305	9.308413	22.711357	23.174236
9.464067	4.793766	0.142028	0.024628	4923000	4921914	7566	7564	12.284305	9.308413	22.711357	23.188583
9.462049	4.783965	0.121400	0.035866	4923000	4921253	7566	7564	12.284305	9.308413	22.711357	23.210814
9.458531	4.804255	0.111165	0.008281	4923000	4921255	7566	7564	12.284305	9.308413	22.711357	23.217258
9.456521	4.794445	0.090457	0.002949	4923000	4921257	7566	7564	12.284305	9.308413	22.711357	23.239565
9.451724	4.789874	0.054240	0.002297	4923000	4921261	7566	7564	12.284305	9.308413	22.711357	23.276289
9.446120	4.800401	0.023274	0.035333	4923000	4921905	7566	7564	12.284305	9.308413	22.711357	23.305077
9.667601	5.244797	2.220910	0.046994	4923001	4925722	7566	7568	12.284305	9.308413	22.711357	21.052755
9.663432	5.235897	2.197010	0.038644	4923001	4925724	7566	7568	12.284305	9.308413	22.711357	21.078255
9.659260	5.226979	2.173071	0.030276	4923001	4926062	7566	7568	12.284305	9.308413	22.711357	21.103796
9.656882	5.219493	2.167918	0.017237	4923001	4925726	7566	7568	12.284305	9.308413	22.711357	21.110554
9.652712	5.210550	2.143943	0.008838	4923001	4925728	7566	7568	12.284305	9.308413	22.711357	21.136137
9.648539	5.201589	2.119930	0.000421	4923001	4925730	7566	7568	12.284305	9.308413	22.711357	21.161762
9.636523	5.180648	2.033774	0.007159	4923001	4926051	7566	7568	12.284305	9.308413	22.711357	21.251156
9.634164	5.173112	2.028620	0.020284	4923001	4926047	7566	7568	12.284305	9.308413	22.711357	21.257929
9.637071	5.186701	2.019923	0.010629	4923001	4925740	7566	7568	12.284305	9.308413	22.711357	21.263391
9.631817	5.165575	2.023486	0.033416	4923001	4925738	7566	7568	12.284305	9.308413	22.711357	21.264685
9.617850	5.142901	1.917460	0.036491	4923001	4925748	7566	7568	12.284305	9.308413	22.711357	21.373993
9.605649	5.121580	1.829906	0.044266	4923001	4925756	7566	7568	12.284305	9.308413	22.711357	21.464849
9.601880	5.118485	1.791118	0.034912	4923001	4925760	7566	7568	12.284305	9.308413	22.711357	21.503658
9.598107	5.115382	1.752223	0.025530	4923001	4925764	7566	7568	12.284305	9.308413	22.711357	21.542574
9.593834	5.106184	1.727465	0.034117	4923001	4925766	7566	7568	12.284305	9.308413	22.711357	21.568985
9.587653	5.095396	1.683090	0.038023	4923001	4925770	7566	7568	12.284305	9.308413	22.711357	21.615028
9.583840	5.092243	1.643860	0.028605	4923001	4925774	7566	7568	12.284305	9.308413	22.711357	21.654284
9.577620	5.081394	1.599188	0.032514	4923001	4925780	7566	7568	12.284305	9.308413	22.711357	21.700634
9.567051	5.061190	1.529211	0.045103	4923001	4925786	7566	7568	12.284305	9.308413	22.711357	21.773968
9.552525	5.037607	1.418906	0.048291	4923001	4925796	7566	7568	12.284305	9.308413	22.711357	21.887688
9.445485	4.870986	0.582150	0.047740	4923001	4925872	7566	7568	12.284305	9.308413	22.711357	22.747559
9.441272	4.867339	0.539439	0.037925	4923001	4925876	7566	7568	12.284305	9.308413	22.711357	22.790346
9.437054	4.863681	0.496610	0.028078	4923001	4925880	7566	7568	12.284305	9.308413	22.711357	22.833254
9.432829	4.860013	0.453656	0.018200	4923001	4925884	7566	7568	12.284305	9.308413	22.711357	22.876286
9.428598	4.856335	0.410582	0.008292	4923001	4925888	7566	7568	12.284305	9.308413	22.711357	22.919437
9.424362	4.852646	0.367383	0.001649	4923001	4925892	7566	7568	12.284305	9.308413	22.711357	22.962715
9.420121	4.848948	0.324063	0.011622	4923001	4925896	7566	7568	12.284305	9.308413	22.711357	23.006115
9.420624	4.855252	0.308431	0.030644	4923001	4925898	7566	7568	12.284305	9.308413	22.711357	23.020044
9.421155	4.861568	0.292836	0.049686	4923001	4925900	7566	7568	12.284305	9.308413	22.711357	23.033934
9.407341	4.812532	0.227223	0.022420	4923001	4921247	7566	7564	12.284305	9.308413	22.711357	23.109007
9.408046	4.797571	0.222117	0.049975	4923001	4921248	7566	7564	12.284305	9.308413	22.711357	23.116800
9.405277	4.802787	0.206751	0.033612	4923001	4921914	7566	7564	12.284305	9.308413	22.711357	23.131079
9.403206	4.793031	0.186269	0.044818	4923001	4921253	7566	7564	12.284305	9.308413	22.711357	23.153164
9.399698	4.813246	0.176047	0.000832	4923001	4921255	7566	7564	12.284305	9.308413	22.711357	23.159613
9.397635	4.803481	0.155486	0.012030	4923001	4921257	7566	7564	12.284305	9.308413	22.711357	23.181774
9.392764	4.798939	0.119495	0.006817	4923001	4921261	7566	7564	12.284305	9.308413	22.711357	23.218281
9.387118	4.809435	0.088688	0.026090	4923001	4921905	7566	7564	12.284305	9.308413	22.711357	23.246927
9.384274	4.814698	0.073299	0.042572	4923001	4921267	7566	7564	12.284305	9.308413	22.711357	23.261240
10.105726	5.380599	2.858511	0.047243	4923002	4925696	7566	7568	12.284305	9.308413	22.711357	20.354591
10.102199	5.372139	2.836111	0.039155	4923002	4926088	7566	7568	12.284305	9.308413	22.711357	20.378450
10.100025	5.364954	2.831326	0.026564	4923002	4925698	7566	7568	12.284305	9.308413	22.711357	20.384739
10.096500	5.356470	2.808897	0.018445	4923002	4925700	7566	7568	12.284305	9.308413	22.711357	20.408632
10.092974	5.347969	2.786430	0.010310	4923002	4925702	7566	7568	12.284305	9.308413	22.711357	20.432568
10.090234	5.345354	2.750957	0.019284	4923002	4925706	7566	7568	12.284305	9.308413	22.711357	20.467958
10.086692	5.336823	2.728381	0.011131	4923002	4925708	7566	7568	12.284305	9.308413	22.711357	20.492008
