X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
8.748130	5.544093	2.633414	0.046418	4921028	4923053	7564	7566	-6.907010	6.084851	18.564167	22.341995
8.758276	5.542927	2.623329	0.044776	4921028	4923940	7564	7566	-6.907010	6.084851	18.564167	22.356323
8.868816	5.506948	2.520464	0.020938	4921028	4923045	7564	7566	-6.907010	6.084851	18.564167	22.508022
9.248914	5.517819	2.131426	0.028701	4921028	4925683	7564	7568	-6.907010	6.084851	18.564167	23.051472
9.248880	5.510875	2.131126	0.014820	4921028	4926102	7564	7568	-6.907010	6.084851	18.564167	23.051834
9.248854	5.503931	2.130832	0.000938	4921028	4925682	7564	7568	-6.907010	6.084851	18.564167	23.052200
9.258180	5.497056	2.121052	0.012131	4921028	4925686	7564	7568	-6.907010	6.084851	18.564167	23.065882
9.267514	5.490179	2.111273	0.025206	4921028	4925690	7564	7568	-6.907010	6.084851	18.564167	23.079571
9.276859	5.483299	2.101494	0.038285	4921028	4926094	7564	7568	-6.907010	6.084851	18.564167	23.093269
10.330162	5.443655	1.037305	0.042945	4921028	4923614	7564	7566	-6.907010	6.084851	18.564167	24.591099
10.341967	5.442345	1.025571	0.044766	4921028	4923084	7564	7566	-6.907010	6.084851	18.564167	24.607769
10.354467	5.447215	1.011216	0.033827	4921028	4923610	7564	7566	-6.907010	6.084851	18.564167	24.626638
10.366300	5.445904	0.999452	0.035646	4921028	4923608	7564	7566	-6.907010	6.084851	18.564167	24.643351
10.413757	5.440649	0.952273	0.042942	4921028	4923600	7564	7566	-6.907010	6.084851	18.564167	24.710379
10.425653	5.439331	0.940447	0.044771	4921028	4923596	7564	7566	-6.907010	6.084851	18.564167	24.727180
10.437563	5.438012	0.928609	0.046602	4921028	4923594	7564	7566	-6.907010	6.084851	18.564167	24.743999
10.449485	5.436692	0.916758	0.048435	4921028	4923592	7564	7566	-6.907010	6.084851	18.564167	24.760838
10.486037	5.438941	0.878476	0.041105	4921028	4923586	7564	7566	-6.907010	6.084851	18.564167	24.813684
10.587893	5.478392	0.761902	0.047454	4921028	4923106	7564	7566	-6.907010	6.084851	18.564167	24.967180
8.869092	5.500193	2.518264	0.008368	4921029	4923045	7564	7566	-6.907010	6.084851	18.564167	22.509958
9.248921	5.511231	2.131664	0.041862	4921029	4925683	7564	7568	-6.907010	6.084851	18.564167	23.051472
9.248888	5.504288	2.131359	0.027981	4921029	4926102	7564	7568	-6.907010	6.084851	18.564167	23.051840
9.248861	5.497344	2.131060	0.014099	4921029	4925682	7564	7568	-6.907010	6.084851	18.564167	23.052210
9.258187	5.490465	2.121275	0.001038	4921029	4925686	7564	7568	-6.907010	6.084851	18.564167	23.065897
9.267522	5.483584	2.111491	0.012028	4921029	4925690	7564	7568	-6.907010	6.084851	18.564167	23.079592
9.276866	5.476700	2.101708	0.025100	4921029	4926094	7564	7568	-6.907010	6.084851	18.564167	23.093294
9.276863	5.469748	2.101425	0.038995	4921029	4925694	7564	7568	-6.907010	6.084851	18.564167	23.093678
10.294040	5.427872	1.074939	0.049246	4921029	4923076	7564	7566	-6.907010	6.084851	18.564167	24.539373
10.306479	5.432719	1.060642	0.038333	4921029	4923618	7564	7566	-6.907010	6.084851	18.564167	24.558153
10.318260	5.431403	1.048932	0.040148	4921029	4923080	7564	7566	-6.907010	6.084851	18.564167	24.574791
10.330729	5.436260	1.034612	0.029215	4921029	4923614	7564	7566	-6.907010	6.084851	18.564167	24.593609
10.342537	5.434944	1.022872	0.031028	4921029	4923084	7564	7566	-6.907010	6.084851	18.564167	24.610289
10.355035	5.439811	1.008527	0.020076	4921029	4923610	7564	7566	-6.907010	6.084851	18.564167	24.629145
10.366871	5.438495	0.996756	0.021886	4921029	4923608	7564	7566	-6.907010	6.084851	18.564167	24.645864
10.414342	5.433217	0.949551	0.029146	4921029	4923600	7564	7566	-6.907010	6.084851	18.564167	24.712923
10.426242	5.431894	0.937719	0.030966	4921029	4923596	7564	7566	-6.907010	6.084851	18.564167	24.729733
10.438154	5.430570	0.925875	0.032788	4921029	4923594	7564	7566	-6.907010	6.084851	18.564167	24.746559
10.450080	5.429244	0.914017	0.034612	4921029	4923592	7564	7566	-6.907010	6.084851	18.564167	24.763403
10.462018	5.427917	0.902148	0.036438	4921029	4923590	7564	7566	-6.907010	6.084851	18.564167	24.780268
10.473969	5.426588	0.890265	0.038266	4921029	4923088	7564	7566	-6.907010	6.084851	18.564167	24.797148
10.486636	5.431478	0.875733	0.027251	4921029	4923586	7564	7566	-6.907010	6.084851	18.564167	24.816256
9.067011	5.385589	2.309367	0.038631	4921030	4923876	7564	7566	-6.907010	6.084851	18.564167	22.800808
9.077489	5.384314	2.298950	0.036977	4921030	4923874	7564	7566	-6.907010	6.084851	18.564167	22.815613
9.087977	5.383037	2.288523	0.035321	4921030	4923872	7564	7566	-6.907010	6.084851	18.564167	22.830435
9.098477	5.381759	2.278086	0.033663	4921030	4923870	7564	7566	-6.907010	6.084851	18.564167	22.845270
9.108988	5.380479	2.267638	0.032004	4921030	4923868	7564	7566	-6.907010	6.084851	18.564167	22.860123
9.119509	5.379199	2.257180	0.030343	4921030	4923866	7564	7566	-6.907010	6.084851	18.564167	22.874989
9.130040	5.377917	2.246711	0.028680	4921030	4923864	7564	7566	-6.907010	6.084851	18.564167	22.889870
9.140582	5.376634	2.236232	0.027016	4921030	4923862	7564	7566	-6.907010	6.084851	18.564167	22.904764
9.151134	5.375350	2.225743	0.025349	4921030	4923860	7564	7566	-6.907010	6.084851	18.564167	22.919676
9.161243	5.368223	2.217489	0.011623	4921030	4923030	7564	7566	-6.907010	6.084851	18.564167	22.932863
9.172274	5.372777	2.204732	0.022012	4921030	4923856	7564	7566	-6.907010	6.084851	18.564167	22.949543
9.183314	5.377338	2.191971	0.032415	4921030	4923038	7564	7566	-6.907010	6.084851	18.564167	22.966234
9.214679	5.367616	2.162586	0.015317	4921030	4923033	7564	7566	-6.907010	6.084851	18.564167	23.009457
9.224840	5.360467	2.154297	0.001544	4921030	4923029	7564	7566	-6.907010	6.084851	18.564167	23.022709
9.304764	5.376066	2.074009	0.039844	4921030	4925700	7564	7568	-6.907010	6.084851	18.564167	23.135456
9.314157	5.369127	2.064188	0.026823	4921030	4925702	7564	7568	-6.907010	6.084851	18.564167	23.149250
9.332894	5.369171	2.045163	0.028593	4921030	4925706	7564	7568	-6.907010	6.084851	18.564167	23.175940
9.342302	5.362226	2.035336	0.015563	4921030	4925708	7564	7568	-6.907010	6.084851	18.564167	23.189751
9.351719	5.355278	2.025510	0.002527	4921030	4925710	7564	7568	-6.907010	6.084851	18.564167	23.203571
9.361145	5.348328	2.015683	0.010514	4921030	4925712	7564	7568	-6.907010	6.084851	18.564167	23.217400
9.370580	5.341374	2.005859	0.023560	4921030	4925714	7564	7568	-6.907010	6.084851	18.564167	23.231234
9.380024	5.334417	1.996033	0.036612	4921030	4925716	7564	7568	-6.907010	6.084851	18.564167	23.245079
9.389478	5.327457	1.986208	0.049670	4921030	4925718	7564	7568	-6.907010	6.084851	18.564167	23.258930
10.268766	5.289114	1.100005	0.048774	4921030	4923052	7564	7566	-6.907010	6.084851	18.564167	24.507906
10.270069	5.301392	1.094809	0.023353	4921030	4923056	7564	7566	-6.907010	6.084851	18.564167	24.512127
10.271355	5.313687	1.089681	0.002082	4921030	4923060	7564	7566	-6.907010	6.084851	18.564167	24.516293
10.272623	5.325999	1.084621	0.027531	4921030	4923064	7564	7566	-6.907010	6.084851	18.564167	24.520403
9.161829	5.354445	2.212980	0.037189	4921031	4923030	7564	7566	-6.907010	6.084851	18.564167	22.936922
9.172854	5.358994	2.200241	0.047601	4921031	4923856	7564	7566	-6.907010	6.084851	18.564167	22.953583
9.215281	5.353794	2.158054	0.040970	4921031	4923033	7564	7566	-6.907010	6.084851	18.564167	23.013544
9.225456	5.346630	2.149725	0.027208	4921031	4923029	7564	7566	-6.907010	6.084851	18.564167	23.026840
9.342190	5.349000	2.035819	0.042006	4921031	4925708	7564	7568	-6.907010	6.084851	18.564167	23.189745
9.351606	5.342044	2.025984	0.028986	4921031	4925710	7564	7568	-6.907010	6.084851	18.564167	23.203575
9.361033	5.335086	2.016148	0.015961	4921031	4925712	7564	7568	-6.907010	6.084851	18.564167	23.217415
9.370467	5.328125	2.006314	0.002931	4921031	4925714	7564	7568	-6.907010	6.084851	18.564167	23.231258
9.379911	5.321160	1.996479	0.010105	4921031	4925716	7564	7568	-6.907010	6.084851	18.564167	23.245113
9.389364	5.314192	1.986645	0.023146	4921031	4925718	7564	7568	-6.907010	6.084851	18.564167	23.258976
9.398827	5.307221	1.976811	0.036193	4921031	4925720	7564	7568	-6.907010	6.084851	18.564167	23.272848
9.408298	5.300248	1.966978	0.049245	4921031	4925722	7564	7568	-6.907010	6.084851	18.564167	23.286726
10.222324	5.273848	1.143811	0.027051	4921031	4923640	7564	7566	-6.907010	6.084851	18.564167	24.444645
10.234022	5.272439	1.132182	0.028831	4921031	4923636	7564	7566	-6.907010	6.084851	18.564167	24.461174
10.269835	5.274342	1.094634	0.021473	4921031	4923052	7564	7566	-6.907010	6.084851	18.564167	24.512966
10.271113	5.286631	1.089506	0.003962	4921031	4923056	7564	7566	-6.907010	6.084851	18.564167	24.517115
10.272375	5.298936	1.084445	0.029411	4921031	4923060	7564	7566	-6.907010	6.084851	18.564167	24.521208
10.460218	5.251187	0.896933	0.049370	4921031	4925950	7564	7568	-6.907010	6.084851	18.564167	24.788036
8.735456	5.556087	2.628764	0.045148	4921032	4923055	7564	7566	-6.907010	6.084851	18.564167	22.336145
8.745186	5.549178	2.620786	0.031675	4921032	4923053	7564	7566	-6.907010	6.084851	18.564167	22.348816
8.755335	5.548015	2.610690	0.030022	4921032	4923940	7564	7566	-6.907010	6.084851	18.564167	22.363155
8.865891	5.512061	2.507771	0.035829	4921032	4923045	7564	7566	-6.907010	6.084851	18.564167	22.514891
9.239413	5.524483	2.122493	0.016263	4921032	4925683	7564	7568	-6.907010	6.084851	18.564167	23.051022
9.239380	5.517536	2.122198	0.002375	4921032	4926102	7564	7568	-6.907010	6.084851	18.564167	23.051380
9.239352	5.510587	2.121908	0.011515	4921032	4925682	7564	7568	-6.907010	6.084851	18.564167	23.051739
9.248677	5.503714	2.112122	0.024599	4921032	4925686	7564	7568	-6.907010	6.084851	18.564167	23.065422
9.258012	5.496836	2.102337	0.037688	4921032	4925690	7564	7568	-6.907010	6.084851	18.564167	23.079115
10.585774	5.484032	0.746597	0.030977	4921032	4923106	7564	7566	-6.907010	6.084851	18.564167	24.976475
8.866987	5.485027	2.498978	0.014476	4921033	4923045	7564	7566	-6.907010	6.084851	18.564167	22.522635
9.239372	5.484237	2.122832	0.041132	4921033	4925682	7564	7568	-6.907010	6.084851	18.564167	23.051765
9.248697	5.477348	2.113028	0.028081	4921033	4925686	7564	7568	-6.907010	6.084851	18.564167	23.065470
9.258032	5.470456	2.103225	0.015024	4921033	4925690	7564	7568	-6.907010	6.084851	18.564167	23.079182
9.267375	5.463560	2.093421	0.001961	4921033	4926094	7564	7568	-6.907010	6.084851	18.564167	23.092903
9.267372	5.456604	2.093128	0.011940	4921033	4925694	7564	7568	-6.907010	6.084851	18.564167	23.093298
9.276731	5.449704	2.083329	0.025012	4921033	4925696	7564	7568	-6.907010	6.084851	18.564167	23.107031
9.286098	5.442800	2.073530	0.038088	4921033	4926088	7564	7568	-6.907010	6.084851	18.564167	23.120771
10.293407	5.411243	1.052164	0.024387	4921033	4923076	7564	7566	-6.907010	6.084851	18.564167	24.555618
10.305852	5.416087	1.037861	0.013442	4921033	4923618	7564	7566	-6.907010	6.084851	18.564167	24.574402
10.317646	5.414757	1.026118	0.015243	4921033	4923080	7564	7566	-6.907010	6.084851	18.564167	24.591076
10.330119	5.419611	1.011791	0.004278	4921033	4923614	7564	7566	-6.907010	6.084851	18.564167	24.609898
10.341942	5.418281	1.000017	0.006076	4921033	4923084	7564	7566	-6.907010	6.084851	18.564167	24.626612
10.354445	5.423144	0.985666	0.004908	4921033	4923610	7564	7566	-6.907010	6.084851	18.564167	24.645473
10.366295	5.421815	0.973862	0.003112	4921033	4923608	7564	7566	-6.907010	6.084851	18.564167	24.662228
10.413826	5.416483	0.926522	0.004088	4921033	4923600	7564	7566	-6.907010	6.084851	18.564167	24.729427
10.425740	5.415146	0.914656	0.005893	4921033	4923596	7564	7566	-6.907010	6.084851	18.564167	24.746271
10.437668	5.413808	0.902777	0.007700	4921033	4923594	7564	7566	-6.907010	6.084851	18.564167	24.763134
10.449609	5.412469	0.890886	0.009509	4921033	4923592	7564	7566	-6.907010	6.084851	18.564167	24.780016
10.461562	5.411128	0.878982	0.011320	4921033	4923590	7564	7566	-6.907010	6.084851	18.564167	24.796915
