X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
9.109844	5.519456	2.271856	0.021996	5002305	5005330	7621	7623	-6.907010	6.084851	18.564167	22.853855
9.119363	5.519214	2.262170	0.022197	5002305	5005328	7621	7623	-6.907010	6.084851	18.564167	22.867437
9.129989	5.500859	2.251956	0.013768	5002305	5004430	7621	7623	-6.907010	6.084851	18.564167	22.882627
9.139524	5.500609	2.242254	0.013582	5002305	5005317	7621	7623	-6.907010	6.084851	18.564167	22.896231
9.147970	5.518487	2.233063	0.022801	5002305	5005314	7621	7623	-6.907010	6.084851	18.564167	22.908255
9.158981	5.494064	2.222677	0.025279	5002305	5005305	7621	7623	-6.907010	6.084851	18.564167	22.923992
9.166350	5.530102	2.214021	0.047363	5002305	5004440	7621	7623	-6.907010	6.084851	18.564167	22.934427
9.178470	5.487510	2.203078	0.036994	5002305	5004426	7621	7623	-6.907010	6.084851	18.564167	22.951792
9.248914	5.517819	2.131426	0.028701	5002305	5006960	7621	7625	-6.907010	6.084851	18.564167	23.051472
9.248880	5.510875	2.131126	0.014820	5002305	5007379	7621	7625	-6.907010	6.084851	18.564167	23.051834
9.248854	5.503931	2.130832	0.000938	5002305	5006959	7621	7625	-6.907010	6.084851	18.564167	23.052200
9.258180	5.497056	2.121052	0.012131	5002305	5006963	7621	7625	-6.907010	6.084851	18.564167	23.065882
9.267514	5.490179	2.111273	0.025206	5002305	5006967	7621	7625	-6.907010	6.084851	18.564167	23.079571
9.276859	5.483299	2.101494	0.038285	5002305	5007371	7621	7625	-6.907010	6.084851	18.564167	23.093269
11.272153	5.451237	0.072131	0.041193	5002305	5004431	7621	7623	-6.907010	6.084851	18.564167	25.939137
11.272728	5.438002	0.071934	0.014753	5002305	5004427	7621	7623	-6.907010	6.084851	18.564167	25.940008
11.273292	5.424772	0.071802	0.011682	5002305	5004423	7621	7623	-6.907010	6.084851	18.564167	25.940830
11.273845	5.411548	0.071736	0.038110	5002305	5004419	7621	7623	-6.907010	6.084851	18.564167	25.941605
9.109715	5.512924	2.271722	0.035045	5002306	5005330	7621	7623	-6.907010	6.084851	18.564167	22.854023
9.119235	5.512678	2.262037	0.035254	5002306	5005328	7621	7623	-6.907010	6.084851	18.564167	22.867605
9.129869	5.494317	2.251787	0.000703	5002306	5004430	7621	7623	-6.907010	6.084851	18.564167	22.882832
9.139403	5.494063	2.242085	0.000510	5002306	5005317	7621	7623	-6.907010	6.084851	18.564167	22.896437
9.147841	5.511939	2.232929	0.035881	5002306	5005314	7621	7623	-6.907010	6.084851	18.564167	22.908422
9.158864	5.487510	2.222496	0.012190	5002306	5005305	7621	7623	-6.907010	6.084851	18.564167	22.924210
9.178356	5.480947	2.202885	0.023890	5002306	5004426	7621	7623	-6.907010	6.084851	18.564167	22.952021
9.248921	5.511231	2.131664	0.041862	5002306	5006960	7621	7625	-6.907010	6.084851	18.564167	23.051472
9.248888	5.504288	2.131359	0.027981	5002306	5007379	7621	7625	-6.907010	6.084851	18.564167	23.051840
9.248861	5.497344	2.131060	0.014099	5002306	5006959	7621	7625	-6.907010	6.084851	18.564167	23.052210
9.258187	5.490465	2.121275	0.001038	5002306	5006963	7621	7625	-6.907010	6.084851	18.564167	23.065897
9.267522	5.483584	2.111491	0.012028	5002306	5006967	7621	7625	-6.907010	6.084851	18.564167	23.079592
9.276866	5.476700	2.101708	0.025100	5002306	5007371	7621	7625	-6.907010	6.084851	18.564167	23.093294
9.276863	5.469748	2.101425	0.038995	5002306	5006971	7621	7625	-6.907010	6.084851	18.564167	23.093678
11.272629	5.430585	0.071730	0.029564	5002306	5004427	7621	7623	-6.907010	6.084851	18.564167	25.940269
11.273203	5.417354	0.071565	0.003129	5002306	5004423	7621	7623	-6.907010	6.084851	18.564167	25.941126
11.273766	5.404128	0.071466	0.023299	5002306	5004419	7621	7623	-6.907010	6.084851	18.564167	25.941935
11.274317	5.390906	0.071432	0.049721	5002306	5004415	7621	7623	-6.907010	6.084851	18.564167	25.942696
9.150983	5.373973	2.229238	0.021888	5002307	5004412	7621	7623	-6.907010	6.084851	18.564167	22.917120
9.151763	5.361896	2.228907	0.002213	5002307	5004408	7621	7623	-6.907010	6.084851	18.564167	22.918282
9.152541	5.349824	2.228622	0.026309	5002307	5004404	7621	7623	-6.907010	6.084851	18.564167	22.919413
9.162476	5.343460	2.218782	0.038156	5002307	5004402	7621	7623	-6.907010	6.084851	18.564167	22.933592
9.169699	5.379385	2.209978	0.034401	5002307	5005296	7621	7623	-6.907010	6.084851	18.564167	22.943796
