X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
8.794171	6.519890	3.541384	0.039504	4918244	4911313	7562	7558	-5.434021	5.285172	18.188999	20.457727
8.838971	6.508072	3.499631	0.008052	4918244	4911309	7562	7558	-5.434021	5.285172	18.188999	20.518074
8.848129	6.507895	3.490476	0.006124	4918244	4912888	7562	7558	-5.434021	5.285172	18.188999	20.530987
8.856854	6.502236	3.483306	0.006758	4918244	4911307	7562	7558	-5.434021	5.285172	18.188999	20.541855
8.866028	6.502057	3.474139	0.008695	4918244	4912876	7562	7558	-5.434021	5.285172	18.188999	20.554789
9.900091	6.572018	2.405728	0.045713	4918244	4914820	7562	7560	-5.434021	5.285172	18.188999	22.043200
9.919131	6.586451	2.387836	0.019892	4918244	4914838	7562	7560	-5.434021	5.285172	18.188999	22.070101
9.936027	6.581333	2.369572	0.033120	4918244	4916000	7562	7560	-5.434021	5.285172	18.188999	22.094629
11.291312	6.710058	0.978044	0.006913	4918244	4911454	7562	7558	-5.434021	5.285172	18.188999	24.041298
11.302230	6.703719	0.968881	0.021542	4918244	4911923	7562	7558	-5.434021	5.285172	18.188999	24.055079
11.314004	6.703628	0.957079	0.023749	4918244	4911452	7562	7558	-5.434021	5.285172	18.188999	24.071714
11.324934	6.697281	0.947928	0.038399	4918244	4911448	7562	7558	-5.434021	5.285172	18.188999	24.085497
11.339299	6.715970	0.928147	0.003266	4918244	4911456	7562	7558	-5.434021	5.285172	18.188999	24.110754
11.351969	6.722155	0.913670	0.006997	4918244	4911458	7562	7558	-5.434021	5.285172	18.188999	24.130299
11.364652	6.728349	0.899186	0.017275	4918244	4911460	7562	7558	-5.434021	5.285172	18.188999	24.149860
11.377348	6.734552	0.884695	0.027567	4918244	4911900	7562	7558	-5.434021	5.285172	18.188999	24.169439
11.389216	6.734477	0.872784	0.025378	4918244	4911462	7562	7558	-5.434021	5.285172	18.188999	24.186216
11.401943	6.740693	0.858266	0.035689	4918244	4911464	7562	7558	-5.434021	5.285172	18.188999	24.205837
11.414684	6.746918	0.843742	0.046013	4918244	4911466	7562	7558	-5.434021	5.285172	18.188999	24.225473
11.463671	6.709371	0.797163	0.038002	4918244	4916005	7562	7560	-5.434021	5.285172	18.188999	24.290663
11.464263	6.716083	0.797440	0.024569	4918244	4916007	7562	7560	-5.434021	5.285172	18.188999	24.291271
11.464859	6.722794	0.797723	0.011139	4918244	4916009	7562	7560	-5.434021	5.285172	18.188999	24.291880
