X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
8.371214	4.620610	3.897575	0.026178	5009053	5015131	7627	7630	-6.888112	5.662377	18.782831	21.342520
8.371131	4.614096	3.897642	0.039202	5009053	5015129	7627	7630	-6.888112	5.662377	18.782831	21.342733
8.495134	4.604450	3.776677	0.041772	5009053	5014151	7627	7630	-6.888112	5.662377	18.782831	21.516230
9.448330	4.540709	2.846853	0.040741	5009053	5014467	7627	7630	-6.888112	5.662377	18.782831	22.849352
9.466560	4.540240	2.829070	0.039224	5009053	5014471	7627	7630	-6.888112	5.662377	18.782831	22.874811
9.484801	4.539770	2.811277	0.037706	5009053	5014475	7627	7630	-6.888112	5.662377	18.782831	22.900286
9.503041	4.532677	2.793480	0.049420	5009053	5014479	7627	7630	-6.888112	5.662377	18.782831	22.926086
9.566991	4.537653	2.731110	0.030868	5009053	5015102	7627	7630	-6.888112	5.662377	18.782831	23.015064
9.585275	4.530551	2.713264	0.042592	5009053	5014497	7627	7630	-6.888112	5.662377	18.782831	23.040930
9.612726	4.529841	2.686487	0.040313	5009053	5014505	7627	7630	-6.888112	5.662377	18.782831	23.079268
9.631039	4.529368	2.668625	0.038792	5009053	5014511	7627	7630	-6.888112	5.662377	18.782831	23.104841
10.803709	4.445113	1.524702	0.049187	5009053	5014807	7627	7630	-6.888112	5.662377	18.782831	24.745207
10.822618	4.444611	1.506256	0.047644	5009053	5014811	7627	7630	-6.888112	5.662377	18.782831	24.771618
10.851003	4.443857	1.478568	0.045327	5009053	5014819	7627	7630	-6.888112	5.662377	18.782831	24.811256
10.869858	4.450108	1.460187	0.030301	5009053	5014827	7627	7630	-6.888112	5.662377	18.782831	24.837252
10.879407	4.443102	1.450861	0.043009	5009053	5014831	7627	7630	-6.888112	5.662377	18.782831	24.850925
10.898355	4.442599	1.432378	0.041463	5009053	5014835	7627	7630	-6.888112	5.662377	18.782831	24.877390
10.935877	4.482139	1.396031	0.042562	5009053	5014844	7627	7630	-6.888112	5.662377	18.782831	24.927664
10.954905	4.474888	1.377408	0.030643	5009053	5014848	7627	7630	-6.888112	5.662377	18.782831	24.954601
10.964456	4.467881	1.368035	0.017935	5009053	5014850	7627	7630	-6.888112	5.662377	18.782831	24.968302
10.964668	4.447599	1.367712	0.022547	5009053	5014849	7627	7630	-6.888112	5.662377	18.782831	24.969658
10.983443	4.467384	1.349519	0.019498	5009053	5014854	7627	7630	-6.888112	5.662377	18.782831	24.994818
