X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
11.181810	6.488416	4.074067	0.039780	4914754	4911288	7560	7558	26.314753	4.314994	19.287384	21.567909
11.172585	6.483107	4.067728	0.026365	4914754	4911286	7560	7558	26.314753	4.314994	19.287384	21.578320
11.160014	6.456534	4.067881	0.031165	4914754	4911276	7560	7558	26.314753	4.314994	19.287384	21.584383
11.163369	6.477795	4.061419	0.012941	4914754	4911284	7560	7558	26.314753	4.314994	19.287384	21.588705
11.156104	6.467163	4.059369	0.010721	4914754	4911280	7560	7558	26.314753	4.314994	19.287384	21.594187
9.628662	6.665411	2.520235	0.048998	4914754	4918264	7560	7562	26.314753	4.314994	19.287384	23.771566
9.602215	6.679789	2.494544	0.027713	4914754	4918272	7560	7562	26.314753	4.314994	19.287384	23.809675
9.585894	6.674724	2.477529	0.042527	4914754	4918278	7560	7562	26.314753	4.314994	19.287384	23.832630
9.368541	6.746770	2.262765	0.039954	4914754	4918375	7560	7562	26.314753	4.314994	19.287384	24.143847
9.360626	6.741083	2.254183	0.026277	4914754	4918385	7560	7562	26.314753	4.314994	19.287384	24.154881
9.320353	6.718931	2.211266	0.029667	4914754	4918425	7560	7562	26.314753	4.314994	19.287384	24.211203
9.312395	6.713232	2.202702	0.043365	4914754	4918433	7560	7562	26.314753	4.314994	19.287384	24.222263
8.303175	6.869437	1.189762	0.018161	4914754	4919541	7560	7562	26.314753	4.314994	19.287384	25.660593
8.284140	6.883650	1.171641	0.004916	4914754	4918789	7560	7562	26.314753	4.314994	19.287384	25.688152
8.271851	6.880629	1.160122	0.004705	4914754	4911483	7560	7558	26.314753	4.314994	19.287384	25.704599
8.266363	6.884969	1.153672	0.002486	4914754	4918809	7560	7562	26.314753	4.314994	19.287384	25.713432
8.260241	6.874619	1.151929	0.020254	4914754	4911481	7560	7558	26.314753	4.314994	19.287384	25.717928
8.265612	6.893198	1.148614	0.018981	4914754	4911487	7560	7558	26.314753	4.314994	19.287384	25.718351
8.259425	6.905783	1.137215	0.042695	4914754	4911491	7560	7558	26.314753	4.314994	19.287384	25.731997
8.248573	6.886289	1.135692	0.000055	4914754	4918829	7560	7562	26.314753	4.314994	19.287384	25.738731
8.230772	6.887609	1.117699	0.002379	4914754	4918849	7560	7562	26.314753	4.314994	19.287384	25.764048
8.212957	6.888931	1.099694	0.004814	4914754	4918869	7560	7562	26.314753	4.314994	19.287384	25.789381
8.195131	6.890254	1.081677	0.007250	4914754	4918889	7560	7562	26.314753	4.314994	19.287384	25.814732
8.177293	6.891577	1.063648	0.009688	4914754	4918905	7560	7562	26.314753	4.314994	19.287384	25.840101
8.169005	6.885775	1.054722	0.023693	4914754	4918913	7560	7562	26.314753	4.314994	19.287384	25.851635
8.151149	6.887097	1.036676	0.026138	4914754	4918929	7560	7562	26.314753	4.314994	19.287384	25.877028
8.133279	6.888421	1.018619	0.028585	4914754	4918949	7560	7562	26.314753	4.314994	19.287384	25.902437
8.107085	6.883934	0.991617	0.045058	4914754	4918979	7560	7562	26.314753	4.314994	19.287384	25.939425
8.089185	6.885257	0.973531	0.047513	4914754	4919001	7560	7562	26.314753	4.314994	19.287384	25.964876
7.748607	6.981597	0.635565	0.048526	4914754	4919242	7560	7562	26.314753	4.314994	19.287384	26.451897
7.740210	6.975762	0.626470	0.034413	4914754	4919246	7560	7562	26.314753	4.314994	19.287384	26.463617
7.722728	6.970606	0.608205	0.019070	4914754	4919254	7560	7562	26.314753	4.314994	19.287384	26.488251
7.705231	6.965446	0.589939	0.003718	4914754	4919262	7560	7562	26.314753	4.314994	19.287384	26.512896
7.694811	6.979176	0.580575	0.028296	4914754	4919265	7560	7562	26.314753	4.314994	19.287384	26.528189
7.694138	6.985700	0.580495	0.041200	4914754	4919264	7560	7562	26.314753	4.314994	19.287384	26.529373
7.670187	6.955112	0.553401	0.027016	4914754	4919272	7560	7562	26.314753	4.314994	19.287384	26.562233
7.661742	6.949261	0.544326	0.041160	4914754	4919274	7560	7562	26.314753	4.314994	19.287384	26.573980
11.215494	6.533761	4.106368	0.045216	4914755	4911298	7560	7558	26.314753	4.314994	19.287384	21.526119
11.195190	6.528517	4.089567	0.028632	4914755	4912068	7560	7558	26.314753	4.314994	19.287384	21.551670
11.189848	6.512578	4.091639	0.005219	4914755	4911288	7560	7558	26.314753	4.314994	19.287384	21.552326
