X	Y	Z	Distance	BLOBPOINT 1	BLOBPOINT 2	BLOB 1	BLOB 2	Cam 1X	Cam 1Y	Cam 1Z	Dist to Cam
10.237198	5.243307	2.299031	0.043986	4910982	4914978	7558	7560	12.553841	9.001611	22.238874	20.422758
10.230215	5.232405	2.236601	0.045897	4910982	4914996	7558	7560	12.553841	9.001611	22.238874	20.486509
10.224682	5.222715	2.192855	0.043035	4910982	4915008	7558	7560	12.553841	9.001611	22.238874	20.531631
10.190592	5.168417	1.893934	0.047878	4910982	4915074	7558	7560	12.553841	9.001611	22.238874	20.837345
10.177641	5.147119	1.784024	0.046929	4910982	4915098	7558	7560	12.553841	9.001611	22.238874	20.950045
10.171899	5.137077	1.738560	0.044013	4910982	4915110	7558	7560	12.553841	9.001611	22.238874	20.996933
10.164038	5.115055	1.720438	0.005971	4910982	4915109	7558	7560	12.553841	9.001611	22.238874	21.019579
10.167701	5.128368	1.712722	0.036209	4910982	4915678	7558	7560	12.553841	9.001611	22.238874	21.024239
10.165073	5.121021	1.706661	0.023520	4910982	4915674	7558	7560	12.553841	9.001611	22.238874	21.031809
10.153725	5.085656	1.696600	0.044861	4910982	4915654	7558	7560	12.553841	9.001611	22.238874	21.049473
10.100998	5.002939	1.228637	0.032632	4910982	4915184	7558	7560	12.553841	9.001611	22.238874	21.527561
10.104625	5.016493	1.220469	0.001773	4910982	4915633	7558	7560	12.553841	9.001611	22.238874	21.532608
10.105640	5.022532	1.206127	0.016140	4910982	4915190	7558	7560	12.553841	9.001611	22.238874	21.545376
10.106685	5.028583	1.191827	0.034071	4910982	4915194	7558	7560	12.553841	9.001611	22.238874	21.558102
10.100289	5.007461	1.193536	0.009800	4910982	4915188	7558	7560	12.553841	9.001611	22.238874	21.561064
10.103382	5.025612	1.150467	0.044042	4910982	4915202	7558	7560	12.553841	9.001611	22.238874	21.599403
10.096938	5.004448	1.152098	0.000100	4910982	4915196	7558	7560	12.553841	9.001611	22.238874	21.602449
10.097956	5.010499	1.137688	0.018064	4910982	4915200	7558	7560	12.553841	9.001611	22.238874	21.615282
10.071244	4.970898	0.887800	0.033961	4910982	4915620	7558	7560	12.553841	9.001611	22.238874	21.869576
10.068497	4.963245	0.881266	0.020833	4910982	4915612	7558	7560	12.553841	9.001611	22.238874	21.877678
10.063041	4.947933	0.868275	0.005449	4910982	4915224	7558	7560	12.553841	9.001611	22.238874	21.893810
10.064044	4.954024	0.853535	0.012721	4910982	4915228	7558	7560	12.553841	9.001611	22.238874	21.906958
10.037230	4.898263	0.686036	0.036348	4910982	4915262	7558	7560	12.553841	9.001611	22.238874	22.083832
