3
XXX
9.575762	5.567444	0.112813
10.667670	5.660602	0.655478
9.477009	5.593254	0.164883
9.455149	5.595402	0.189532
9.349098	5.617126	0.273671
10.702644	5.663927	0.617295
9.328208	5.614752	0.179763
10.680831	5.672223	0.637268
9.218363	5.641420	0.236206
10.693097	5.677549	0.622350
9.182517	5.633250	0.133284
10.728162	5.680910	0.584072
9.154626	5.635077	0.061890
10.740485	5.686255	0.569100
10.743491	5.701709	0.586413
10.757901	5.716175	0.592040
9.070741	5.664101	0.073234
10.804572	5.718644	0.541972
10.816307	5.731702	0.530621
10.851712	5.735177	0.492072
10.828051	5.744776	0.519261
10.863492	5.748277	0.480676
10.877931	5.762820	0.486416
10.892363	5.777362	0.492170
10.904156	5.790493	0.480792
10.918582	5.805042	0.486572
10.909934	5.821411	0.515864
10.933258	5.833655	0.492773
10.910193	5.835461	0.516264
10.945766	5.839133	0.477724
10.957587	5.852315	0.466351
9.031998	5.909615	0.461992
10.969416	5.865513	0.454970
9.028456	5.922164	0.445801
10.969670	5.879605	0.455381
9.018675	5.929462	0.454534
10.969924	5.893697	0.455791
9.008897	5.936758	0.463284
10.982479	5.899228	0.440704
9.009656	5.943189	0.460005
10.996903	5.913804	0.446574
9.010413	5.949624	0.456741
10.990004	5.939081	0.496917
9.000632	5.956918	0.465553
11.004391	5.953626	0.502801
8.990856	5.964209	0.474382
10.999845	5.989440	0.497176
8.989871	6.026569	0.554924
11.012409	5.995027	0.482125
8.980163	6.033790	0.563597
11.001832	6.002234	0.490561
8.980926	6.040208	0.560357
10.991257	6.009440	0.499016
8.981687	6.046629	0.557132
10.991506	6.023511	0.499439
10.992490	6.029917	0.496179
10.992741	6.043990	0.496601
10.985866	6.068957	0.546778
11.006424	6.102385	0.611401
11.007416	6.108768	0.608163
11.019918	6.114416	0.593327
11.045762	6.128170	0.587658
11.064360	6.152651	0.631543
11.088428	6.157612	0.605164
11.100218	6.170934	0.594018
11.114507	6.185428	0.600041
11.138662	6.190437	0.573604
11.152952	6.204947	0.579665
11.167233	6.219456	0.585740
11.249692	6.221122	0.500998
11.262411	6.226876	0.486059
11.276715	6.241451	0.492231
11.302712	6.255364	0.486730
11.343166	6.374413	0.546453
9.080938	6.344693	0.363610
11.355942	6.380260	0.531536
9.092360	6.350588	0.348204
11.351472	6.392301	0.497234
9.103797	6.356492	0.332788
11.364281	6.398174	0.482253
9.115247	6.362404	0.317362
11.365372	6.404628	0.478942
9.126710	6.368326	0.301925
11.366459	6.411085	0.475647
9.346033	6.550496	1.288651
11.367543	6.417546	0.472368
9.358409	6.556936	1.296983
11.368624	6.424010	0.469105
9.355445	6.563082	1.291034
11.369700	6.430478	0.465859
9.127864	6.465782	0.277325
11.370774	6.436948	0.462629
9.160709	6.470671	0.237292
9.128724	6.472342	0.273985
11.360724	6.460292	0.496029
9.161575	6.477244	0.233946
11.363264	6.475392	0.513986
9.154206	6.489362	0.200688
11.341789	6.534014	0.513901
9.155075	6.495950	0.197340
11.342896	6.540478	0.510591
9.155941	6.502540	0.194009
11.332314	6.547436	0.518925
9.156806	6.509133	0.190694
11.321733	6.554391	0.527280
9.136291	6.516801	0.212014
11.322824	6.560859	0.524032
9.158529	6.522329	0.184111
11.323912	6.567330	0.520801
9.159388	6.528932	0.180844
11.371808	6.571887	0.470935
9.159185	6.550316	0.184326
11.372900	6.578376	0.467709
9.160048	6.556922	0.181059
11.373988	6.584868	0.464499
9.354475	6.751354	1.132242
11.369203	6.621068	0.458711
9.320471	6.757295	1.097003
11.370307	6.627566	0.455460
9.301879	6.763402	1.076241
11.371408	6.634068	0.452226
9.329822	6.776942	1.083916
11.372506	6.640572	0.449008
9.342236	6.783337	1.092334
11.367677	6.676804	0.443225
9.385572	6.789987	1.129923
11.368791	6.683315	0.439966
9.382643	6.817242	1.077852
9.114337	6.722977	0.426918
9.093253	6.723788	0.450946
11.369902	6.689828	0.436724
9.210658	6.725895	0.314891
9.157527	6.727921	0.375436
9.094130	6.730340	0.447703
11.371009	6.696345	0.433499
9.211558	6.732483	0.311587
9.169022	6.734092	0.360075
9.126661	6.735695	0.408375
9.105546	6.736495	0.432454
11.350196	6.747468	0.429476
9.223121	6.738675	0.296140
9.180532	6.740273	0.344704
9.127541	6.742262	0.405142
11.339614	6.754367	0.437885
9.138997	6.748437	0.389854
11.329034	6.761261	0.446314
9.139876	6.755012	0.386646
11.324998	6.789883	0.436867
9.140753	6.761590	0.383454
11.326133	6.796410	0.433573
9.152225	6.767786	0.368173
11.323955	6.809806	0.416522
9.174079	6.790807	0.409145
11.325089	6.816342	0.413235
9.249394	6.794806	0.321257
9.196172	6.796649	0.381833
9.202896	6.822482	0.486312
11.326221	6.822882	0.409965
9.260969	6.801042	0.305903
11.315639	6.829760	0.418453
9.278965	6.833192	0.395934
11.305058	6.836635	0.426960
9.290524	6.839436	0.380693
11.294478	6.843506	0.435487
9.386602	6.945389	0.757752
11.273588	6.894557	0.431327
9.391538	6.951017	0.720422
11.263061	6.901396	0.439765
11.216514	6.902567	0.486509
9.396502	6.956665	0.683022
11.217633	6.909101	0.483285
9.401579	6.969521	0.629756
11.218749	6.915637	0.480078
9.492791	6.983103	0.698985
11.231490	6.921893	0.465198
9.489729	6.989543	0.692694
11.223111	6.965008	0.445610
9.560278	6.973433	0.709096
11.212623	6.971814	0.454047
9.574782	6.987556	0.714058
11.213755	6.978366	0.450807
9.589281	7.001678	0.719036
11.214885	6.984922	0.447584
9.603152	7.050899	0.710416
11.216010	6.991480	0.444377
9.615875	7.064471	0.703630
11.217133	6.998041	0.441187
9.628604	7.078044	0.696847
11.218252	7.004604	0.438013
9.715588	7.050196	0.682467
11.167447	7.057380	0.503693
9.727287	7.056510	0.667731
11.168579	7.063931	0.500482
9.741783	7.070676	0.672845
11.169708	7.070486	0.497289
9.756272	7.084839	0.677975
11.170834	7.077043	0.494111
9.770756	7.099001	0.683119
11.171956	7.083602	0.490950
9.785232	7.113162	0.688276
11.149932	7.090542	0.511136
9.818561	7.119170	0.650241
11.099923	7.148100	0.498910
9.841110	7.156732	0.715198
11.079337	7.152720	0.437609
9.852881	7.163112	0.700520
11.070230	7.157221	0.364302
9.864666	7.169500	0.685832
11.071377	7.163829	0.361045
9.876464	7.175897	0.671136
11.057429	7.177617	0.355769
9.888238	7.231529	0.639215
11.017752	7.191171	0.356591
10.075055	7.186532	0.453454
9.976295	7.187763	0.559705
9.894120	7.237597	0.602347
11.001176	7.204467	0.333777
10.966558	7.204839	0.369277
10.076077	7.193138	0.450315
9.990796	7.202015	0.565048
9.952691	7.243313	0.657474
10.984571	7.217784	0.310947
10.881680	7.216796	0.335724
10.077096	7.199746	0.447192
10.006612	7.268378	0.627954
9.984843	7.268549	0.651219
10.864978	7.230108	0.313009
10.080613	7.214195	0.464474
10.018549	7.274859	0.613132
9.996754	7.275024	0.636432
10.850978	7.243904	0.307813
10.085247	7.280951	0.539766
10.030499	7.281349	0.598300
10.008677	7.281508	0.621637
10.848462	7.257607	0.290710
10.086293	7.287541	0.536583
10.042462	7.287848	0.583460
10.020614	7.288001	0.606833
10.849599	7.264256	0.287450
10.229458	7.264544	0.411710
10.054440	7.294355	0.568611
10.032564	7.294502	0.592019
10.850733	7.270907	0.284207
10.232119	7.299814	0.376503
10.066431	7.300871	0.553754
10.047848	7.323926	0.557011
10.841819	7.291298	0.235556
10.266639	7.306251	0.337502
10.188751	7.306724	0.420820
10.060749	7.337519	0.550458
10.839289	7.305071	0.218361
10.267715	7.312903	0.334273
10.200906	7.313289	0.405764
10.112454	7.313802	0.500452
10.213074	7.319863	0.390699
10.190866	7.319985	0.414475
10.326404	7.297159	0.100782
10.225256	7.326446	0.375625
10.203021	7.326561	0.399438
10.323573	7.303874	0.094422
10.320756	7.310594	0.088094
10.317953	7.317318	0.081798
10.334078	7.331183	0.099073
10.369020	7.352118	0.139776
10.372470	7.366218	0.164271
10.428988	7.380626	0.187391
11.360087	6.572367	0.482614
11.348378	6.572847	0.494282
11.336680	6.573326	0.505939
11.291011	6.256025	0.498420
11.250275	6.895150	0.454728
11.238024	6.221801	0.512679
11.238635	6.895446	0.466413
11.226366	6.222480	0.524348
11.227007	6.895741	0.478086
11.214720	6.223158	0.536007
11.204719	6.232622	0.568622
11.206621	7.004842	0.449737
11.193107	6.233292	0.580231
11.195002	7.005080	0.461450
11.181507	6.233962	0.591829
11.183394	7.005318	0.473152
11.160381	7.083794	0.502614
11.127083	6.191133	0.585220
11.125327	7.134231	0.492539
11.113788	7.134391	0.504185
11.076887	6.158324	0.616753
11.045857	7.177756	0.367583
11.034298	7.177895	0.379386
11.034233	6.128900	0.599274
10.988482	7.197971	0.348880
10.976945	7.198098	0.360706
10.948807	7.211511	0.349781
10.937292	7.211631	0.361611
10.921978	5.848617	0.504927
10.920438	7.210780	0.338431
10.908932	7.210900	0.350278
10.892044	7.210049	0.327115
10.842477	5.759293	0.524971
10.792460	5.727278	0.557343
10.781019	5.728240	0.569045
10.769590	5.729201	0.580735
10.716764	5.681897	0.595753
10.705378	5.682884	0.607423
10.691278	5.664921	0.628933
10.679922	5.665914	0.640560
10.656341	5.661596	0.667076
10.645021	5.662589	0.678664
10.411334	7.365745	0.164135
10.400012	7.365783	0.176273
10.352958	7.338301	0.122576
10.313775	7.290690	0.090920
10.298282	7.290933	0.074647
10.282767	7.291176	0.058354
10.197923	5.504192	0.050856
10.254401	7.299672	0.352677
10.243254	7.299743	0.364596
10.204613	7.226130	0.327110
10.214132	7.326503	0.387537
10.193468	7.226247	0.339093
10.182335	7.226364	0.351064
10.184031	7.258303	0.462271
10.177670	7.306791	0.432678
10.178725	7.313417	0.429504
10.172967	7.258399	0.474091
10.166598	7.306859	0.444524
10.167652	7.313481	0.441357
10.152370	7.287081	0.465934
10.155540	7.306926	0.456358
10.156590	7.313545	0.453198
10.141330	7.287158	0.477737
10.144491	7.306993	0.468182
10.145539	7.313610	0.465029
10.130300	7.287234	0.489528
10.133453	7.307060	0.479994
10.134500	7.313673	0.476848
10.119282	7.287311	0.501309
10.122428	7.307127	0.491795
10.123471	7.313737	0.488656
10.108274	7.287388	0.513078
10.111413	7.307195	0.503585
10.097279	7.287465	0.524836
10.100410	7.307262	0.515363
10.089417	7.307329	0.527131
10.063015	7.180069	0.468454
10.078435	7.307396	0.538887
10.052011	7.180210	0.480287
10.067465	7.307463	0.550632
10.041018	7.180350	0.492108
10.030036	7.180490	0.503918
10.019065	7.180630	0.515717
10.008105	7.180770	0.527505
9.997156	7.180910	0.539281
9.986219	7.181049	0.551046
9.982536	7.233821	0.685564
9.968023	7.243107	0.672779
9.935303	7.196096	0.626699
9.924902	7.237191	0.633047
9.909521	7.237394	0.617706
9.701001	5.554935	0.052929
9.689891	5.556036	0.065360
9.678792	5.557136	0.077780
9.660202	5.562826	0.059844
9.649118	5.563921	0.072269
9.806791	7.112807	0.664980
9.638046	5.565016	0.084683
9.796006	7.112985	0.676634
9.619934	5.563067	0.063173
9.608873	5.564163	0.075602
9.597824	5.565258	0.088018
9.586787	5.566351	0.100422
9.557940	5.579591	0.091536
9.546926	5.580676	0.103941
9.691337	7.027006	0.624471
9.535925	5.581760	0.116334
9.680587	7.027233	0.636192
9.524935	5.582844	0.128714
9.669848	7.027460	0.647901
9.509884	5.590024	0.127818
9.671771	7.044536	0.732055
9.498914	5.591102	0.140185
9.659648	7.077878	0.727198
9.487956	5.592178	0.152540
9.644136	7.077961	0.712031
9.462775	5.606870	0.160554
9.440139	5.602557	0.188653
9.429235	5.603624	0.200958
9.418343	5.604691	0.213252
9.407462	5.605756	0.225532
9.545768	6.959310	0.704149
9.396592	5.606820	0.237801
