10.504256	5.440266	0.859343
10.504845	5.432796	0.856609
10.291040	5.327222	1.065259
10.460218	5.251187	0.896933
10.603803	5.485393	0.727641
10.504337	5.415973	0.833450
10.289236	5.325301	1.047909
10.450615	5.244089	0.887137
10.601035	5.498557	0.715076
10.441091	5.244057	0.877097
10.640052	5.684031	0.651679
10.431476	5.236957	0.867303
10.639793	5.757885	0.631544
10.421758	5.222788	0.857779
10.576886	6.116985	0.689966
10.412124	5.215686	0.848004
10.563305	6.130301	0.684079
10.402483	5.208584	0.838233
10.555082	6.174459	0.660165
10.392945	5.208546	0.828181
10.552786	6.180524	0.644672
10.373720	5.194335	0.827970
10.552026	6.199399	0.624130
10.354495	5.180122	0.827777
10.513829	6.339977	0.648599
10.335271	5.165911	0.827602
10.436550	6.837716	0.703789
10.467597	6.603230	0.675756
10.468088	6.568232	0.672969
10.467874	6.540609	0.672762
10.316047	5.151700	0.827442
10.434101	6.844149	0.688231
10.433892	6.816545	0.688021
10.297167	5.123180	0.826526
10.431104	6.885552	0.675446
10.287612	5.123109	0.816512
10.415246	6.920956	0.677315
10.278054	5.123039	0.806494
10.413484	6.920103	0.659230
10.268495	5.122968	0.796474
10.369912	7.070222	0.675522
10.258798	5.115848	0.786729
10.367373	7.076793	0.659941
10.249232	5.115776	0.776705
10.319374	7.152830	0.688284
10.239664	5.115704	0.766676
10.316792	7.159441	0.672728
10.230093	5.115633	0.756646
10.314196	7.166058	0.657178
10.220383	5.108507	0.746901
10.311584	7.172683	0.641637
10.210805	5.108435	0.736864
10.274806	7.269430	0.660512
10.201225	5.108362	0.726825
10.204076	7.433343	0.712600
10.191643	5.108289	0.716783
10.124138	4.980747	0.786552
10.114305	4.959629	0.796832
10.194500	7.434088	0.702482
10.182057	5.108216	0.706738
10.153355	5.029972	0.736170
10.184920	7.434833	0.692361
10.172468	5.108143	0.696688
10.153220	5.051247	0.716529
10.175340	7.435578	0.682238
10.162877	5.108070	0.686637
10.153440	5.072389	0.696169
10.172612	7.412481	0.665504
10.169871	7.419231	0.650000
10.143580	7.466838	0.650754
10.137430	7.517103	0.642572
10.127835	7.517878	0.632432
10.118237	7.518654	0.622288
10.108636	7.519430	0.612142
10.103910	7.504900	0.590693
10.101906	7.504464	0.572596
10.103426	7.489959	0.567748
10.157727	7.401149	0.518196
10.126118	7.523639	0.522860
10.101422	7.489513	0.549621
10.155758	7.400636	0.500000
10.212585	7.301964	0.419528
10.140143	7.427512	0.476005
10.174488	7.364920	0.441199
10.211443	7.294045	0.398619
10.094633	7.495442	0.497548
10.174898	7.342425	0.415239
10.232355	7.258514	0.357724
10.117377	7.529227	0.452361
10.173714	7.334547	0.394383
10.243123	7.236328	0.324139
10.128996	7.541989	0.416923
10.206422	7.284925	0.340882
10.264267	7.214580	0.283061
10.265064	7.207198	0.280443
10.266631	7.192431	0.275269
10.127004	7.541579	0.398582
10.226586	7.256662	0.302383
10.263956	7.199156	0.259304
10.124236	7.548467	0.382661
10.236580	7.241807	0.271268
10.260466	7.213280	0.245974
10.123223	7.568645	0.361950
10.235458	7.233794	0.250112
10.259363	7.205233	0.224764
10.122211	7.588858	0.341221
10.234329	7.225771	0.228944
10.258253	7.197176	0.203539
